,25L007999,25L008000,25L008001,25L008011,25L008012,25L008013
ENSMUSG00000005732,0,15,0,61,0,0
ENSMUSG00000005774,0,10,1,7,4,0
ENSMUSG00000005779,0,137,0,485,22,0
ENSMUSG00000005802,10,23,0,1,7,0
ENSMUSG00000005804,0,170,0,18,16,0
ENSMUSG00000005813,0,167,4939,59,5,0
ENSMUSG00000005823,14,85,0,73,20,0
ENSMUSG00000005846,0,47,0,10,0,0
ENSMUSG00000005871,0,465,0,68,84,0
ENSMUSG00000005873,0,2064,0,467,83,4
ENSMUSG00000005881,0,32,0,526,13,0
ENSMUSG00000005882,0,242,4,287,30,0
ENSMUSG00000005886,0,12,0,10,3,0
ENSMUSG00000005893,0,340,0,38,24,0
ENSMUSG00000005899,0,149,2,69,18,0
ENSMUSG00000005907,0,8,0,0,0,0
ENSMUSG00000005936,0,54,0,8,5,0
ENSMUSG00000005947,0,0,0,18,0,0
ENSMUSG00000005951,0,25,0,0,0,0
ENSMUSG00000005968,0,0,0,0,4,0
ENSMUSG00000005973,0,404,0,0,6,0
ENSMUSG00000005980,0,0,0,0,5,0
ENSMUSG00000005982,1,490,0,427,36,0
ENSMUSG00000005983,0,89,0,41,7,0
ENSMUSG00000005986,0,10,32,255,3,0
ENSMUSG00000006005,0,25,0,1,0,0
ENSMUSG00000006010,0,124,0,48,0,0
ENSMUSG00000006014,0,0,0,2,0,0
ENSMUSG00000006019,0,0,0,8,0,0
ENSMUSG00000006021,0,27,0,245,0,0
ENSMUSG00000006024,0,112,0,208,77,0
ENSMUSG00000006050,0,126,0,152,14,0
ENSMUSG00000006057,0,1431,688,575,208,1
ENSMUSG00000006058,0,132,0,10,36,0
ENSMUSG00000006095,0,306,0,124,107,0
ENSMUSG00000006127,0,4,0,0,10,0
ENSMUSG00000006134,0,426,0,23,4,0
ENSMUSG00000006154,0,0,0,0,4,0
ENSMUSG00000006169,0,5,0,46,25,0
ENSMUSG00000006179,0,0,0,9,0,0
ENSMUSG00000006191,0,3,0,20,0,0
ENSMUSG00000006215,0,89,0,74,0,0
ENSMUSG00000006218,0,0,0,2844,5,0
ENSMUSG00000006219,0,79,0,120,0,0
ENSMUSG00000006262,0,50,0,15,13,0
ENSMUSG00000006273,0,425,67,604,24,0
ENSMUSG00000006276,0,2,0,0,14,0
ENSMUSG00000006288,0,77,0,6,1,0
ENSMUSG00000006289,0,17,40,0,9,4
ENSMUSG00000006299,0,1,0,132,215,0
ENSMUSG00000006301,0,1,0,0,0,0
ENSMUSG00000006304,3,1883,1947,975,496,0
ENSMUSG00000006315,9,814,2,684,112,0
ENSMUSG00000006333,11,837,362,387,62,0
ENSMUSG00000006335,0,172,0,44,4,0
ENSMUSG00000006356,3,3644,3988,2072,965,16
ENSMUSG00000006362,0,558,0,490,48,0
ENSMUSG00000006369,0,28,0,0,0,0
ENSMUSG00000006373,6,120,352,28,39,0
ENSMUSG00000006378,0,0,0,0,6,0
ENSMUSG00000006390,0,7,0,0,0,0
ENSMUSG00000006392,0,808,8,1070,140,0
ENSMUSG00000006395,0,0,0,4,0,0
ENSMUSG00000006398,0,0,0,0,3,0
ENSMUSG00000006412,2,25,0,22,3,0
ENSMUSG00000006418,0,173,0,40,3,0
ENSMUSG00000006423,0,68,0,6,1,0
ENSMUSG00000006435,0,385,0,860,148,0
ENSMUSG00000006442,9,162,44,452,49,0
ENSMUSG00000006456,0,29,0,16,0,0
ENSMUSG00000006463,0,27,0,46,5,0
ENSMUSG00000006464,0,8,0,54,49,0
ENSMUSG00000006476,314,4019,259,5449,479,23
ENSMUSG00000006494,0,43,0,498,10,0
ENSMUSG00000006498,0,200,0,4,5,0
ENSMUSG00000006517,365,3289,0,2771,244,0
ENSMUSG00000006526,0,113,0,62,62,0
ENSMUSG00000006527,0,99,0,45,2,0
ENSMUSG00000006546,0,0,34,0,0,0
ENSMUSG00000006575,0,338,959,57,63,0
ENSMUSG00000006576,0,193,0,131,70,0
ENSMUSG00000006586,0,1012,0,100,46,0
ENSMUSG00000006589,0,738,734,1104,174,14
ENSMUSG00000006599,0,54,0,72,3,0
ENSMUSG00000006638,0,0,0,33,0,0
ENSMUSG00000006641,0,66,0,0,1,0
ENSMUSG00000006649,0,3,3,7,1,0
ENSMUSG00000006651,0,296,0,1,0,0
ENSMUSG00000006673,0,46,0,671,1,0
ENSMUSG00000006675,0,34,0,14,4,0
ENSMUSG00000006699,13,1559,101,154,400,0
ENSMUSG00000006705,2,116,0,24,28,0
ENSMUSG00000006711,0,0,0,0,3,0
ENSMUSG00000006717,0,37,110,0,4,0
ENSMUSG00000006720,0,6,0,0,0,0
ENSMUSG00000006728,2,60,0,96,7,0
ENSMUSG00000006731,0,58,0,7,22,3
ENSMUSG00000006732,0,90,1,142,42,0
ENSMUSG00000006736,0,127,0,1761,1,0
ENSMUSG00000006740,5,308,1,420,24,0
ENSMUSG00000006784,0,0,12,1,0,0
ENSMUSG00000006800,0,130,0,4,0,0
ENSMUSG00000006818,0,324,0,321,19,0
ENSMUSG00000006906,0,52,0,39,22,0
ENSMUSG00000006920,0,0,0,0,1,0
ENSMUSG00000006930,0,0,0,3,0,0
ENSMUSG00000006931,0,6,0,0,0,0
ENSMUSG00000006932,0,201,0,329,32,0
ENSMUSG00000006941,17,1844,396,741,142,2
ENSMUSG00000006998,3,22,0,219,28,0
ENSMUSG00000007021,0,647,66,281,13,0
ENSMUSG00000007029,0,5,0,9,2,0
ENSMUSG00000007033,0,0,105,7,0,0
ENSMUSG00000007038,0,0,0,6,0,0
ENSMUSG00000007039,0,132,0,55,36,0
ENSMUSG00000007041,0,4,0,0,0,0
ENSMUSG00000007050,0,339,0,5,0,0
ENSMUSG00000007080,0,7,15,2,0,0
ENSMUSG00000007097,0,0,0,1,0,0
ENSMUSG00000007207,0,455,0,597,243,0
ENSMUSG00000007216,0,57,0,62,6,0
ENSMUSG00000007338,0,285,0,5,14,0
ENSMUSG00000007379,0,0,0,2,0,0
ENSMUSG00000007411,0,90,0,9,9,0
ENSMUSG00000007415,1,261,1,748,106,0
ENSMUSG00000007440,0,3,0,0,0,0
ENSMUSG00000007458,0,4,0,9,3,0
ENSMUSG00000007476,0,129,0,90,0,0
ENSMUSG00000007564,3,101,0,30,48,0
ENSMUSG00000007570,0,106,0,79,3,0
ENSMUSG00000007589,0,39,0,67,4,0
ENSMUSG00000007594,0,0,0,0,16,0
ENSMUSG00000007603,0,1,0,0,6,0
ENSMUSG00000007610,0,4,0,0,46,0
ENSMUSG00000007613,0,0,0,10,0,0
ENSMUSG00000007617,1,128,0,82,13,0
ENSMUSG00000007646,0,0,0,76,0,0
ENSMUSG00000007653,0,10,0,0,0,0
ENSMUSG00000007655,0,98,0,0,0,0
ENSMUSG00000007656,0,508,122,265,49,0
ENSMUSG00000007659,0,321,8,30,134,26
ENSMUSG00000007670,0,3,170,79,0,0
ENSMUSG00000007721,115,904,5,3152,497,0
ENSMUSG00000007739,0,68,0,0,12,0
ENSMUSG00000007777,0,8,0,1,10,0
ENSMUSG00000007783,0,0,0,320,22,0
ENSMUSG00000007805,0,5,0,0,0,0
ENSMUSG00000007812,0,666,0,883,11,0
ENSMUSG00000007815,0,46,0,5,0,0
ENSMUSG00000007817,0,174,0,32,0,0
ENSMUSG00000007827,0,7,0,5,0,0
ENSMUSG00000007836,0,119,1,165,4,0
ENSMUSG00000007837,0,222,0,105,76,0
ENSMUSG00000007850,0,13,0,0,3,0
ENSMUSG00000007867,0,4,0,0,0,0
ENSMUSG00000007877,0,0,0,1350,188,0
ENSMUSG00000007880,3,348,448,150,92,3
ENSMUSG00000007888,0,0,0,15,0,0
ENSMUSG00000007891,0,264,0,1211,33,0
ENSMUSG00000007892,20,2360,5224,1565,163,0
ENSMUSG00000007908,0,23,0,0,0,0
ENSMUSG00000007944,23,1194,0,1969,196,16
ENSMUSG00000007950,9,644,1602,592,229,0
ENSMUSG00000007987,0,328,0,1049,40,0
ENSMUSG00000007989,0,290,0,97,72,0
ENSMUSG00000008028,0,36,2,18,1,0
ENSMUSG00000008035,0,6,9,16,11,0
ENSMUSG00000008036,123,1606,0,3404,785,112
ENSMUSG00000008136,0,18,0,25,19,0
ENSMUSG00000008140,56,887,1202,1852,317,21
ENSMUSG00000008153,0,9,0,0,0,0
ENSMUSG00000008167,0,158,0,252,169,0
ENSMUSG00000008206,0,82,0,5,1,0
ENSMUSG00000008226,0,10,0,0,0,0
ENSMUSG00000008301,19,268,12,112,28,0
ENSMUSG00000008305,0,32,0,1,2,0
ENSMUSG00000008318,0,0,0,0,1,0
ENSMUSG00000008333,0,39,0,55,0,0
ENSMUSG00000008348,0,78,31,114,2,0
ENSMUSG00000008373,0,29,0,25,9,0
ENSMUSG00000008393,0,317,0,0,0,0
ENSMUSG00000008398,0,0,0,1037,0,0
ENSMUSG00000008429,0,29,0,0,19,0
ENSMUSG00000008435,0,169,0,12,21,0
ENSMUSG00000008450,0,90,0,82,0,1
ENSMUSG00000008475,0,2948,85,492,170,0
ENSMUSG00000008489,0,496,0,530,23,0
ENSMUSG00000008496,0,67,0,62,36,0
ENSMUSG00000008575,20,1193,399,1194,73,0
ENSMUSG00000008604,0,247,0,170,0,0
ENSMUSG00000008658,0,288,15,184,66,0
ENSMUSG00000008668,0,613,39,552,23,0
ENSMUSG00000008682,11,194,547,253,14,2
ENSMUSG00000008683,0,445,18,97,19,2
ENSMUSG00000008690,25,1,0,16,5,0
ENSMUSG00000008730,0,77,0,3,47,0
ENSMUSG00000008763,0,201,0,134,12,0
ENSMUSG00000008822,0,19,0,2,0,0
ENSMUSG00000008855,0,22,0,119,17,0
ENSMUSG00000008859,0,286,0,39,37,0
ENSMUSG00000008892,0,696,0,152,85,0
ENSMUSG00000008958,0,153,0,0,0,0
ENSMUSG00000008976,0,24,0,6,0,0
ENSMUSG00000009013,7,3882,926,2089,160,0
ENSMUSG00000009030,0,34,0,2,0,0
ENSMUSG00000009035,0,40,0,3,12,0
ENSMUSG00000009073,0,47,250,1,98,0
ENSMUSG00000009075,0,12,0,4,1,0
ENSMUSG00000009076,0,62,0,51,12,0
ENSMUSG00000009079,0,14,0,0,0,0
ENSMUSG00000009090,12,326,3338,256,18,0
ENSMUSG00000009112,0,851,0,13,14,0
ENSMUSG00000009145,0,0,0,5,0,0
ENSMUSG00000009207,0,42,0,12,3,0
ENSMUSG00000009216,0,138,0,175,3,0
ENSMUSG00000009281,0,11,0,0,0,0
ENSMUSG00000009291,0,112,0,53,7,0
ENSMUSG00000009292,0,8,2,0,5,0
ENSMUSG00000009293,4,970,124,86,149,19
ENSMUSG00000009376,0,70,0,0,2,0
ENSMUSG00000009394,0,650,0,273,72,0
ENSMUSG00000009406,0,3,0,14,17,0
ENSMUSG00000009418,6,2042,645,830,205,0
ENSMUSG00000009470,0,8,0,118,25,0
ENSMUSG00000009535,0,273,32,190,66,1
ENSMUSG00000009549,2,483,0,379,11,0
ENSMUSG00000009555,0,26,0,20,5,0
ENSMUSG00000009563,0,0,0,1,2,0
ENSMUSG00000009569,0,94,0,133,42,0
ENSMUSG00000009575,0,791,0,499,35,0
ENSMUSG00000009585,0,0,0,4,1,0
ENSMUSG00000009621,0,0,0,0,3,0
ENSMUSG00000009630,0,1,193,46,16,0
ENSMUSG00000009647,0,242,0,137,40,0
ENSMUSG00000009681,8,240,0,454,48,0
ENSMUSG00000009687,0,4,0,23,0,0
ENSMUSG00000009731,0,11,0,0,0,0
ENSMUSG00000009733,0,0,6,0,0,0
ENSMUSG00000009734,0,0,0,7,0,0
ENSMUSG00000009739,0,82,27,479,60,0
ENSMUSG00000009741,0,38,0,33,1,0
ENSMUSG00000009772,0,15,0,0,0,0
ENSMUSG00000009828,0,1,0,0,0,0
ENSMUSG00000009863,73,467,62,268,62,0
ENSMUSG00000009894,0,127,0,116,6,0
ENSMUSG00000009905,0,46,0,57,0,0
ENSMUSG00000009907,0,3,0,0,0,0
ENSMUSG00000009927,0,442,464,192,7,0
ENSMUSG00000009995,5,55,0,0,15,0
ENSMUSG00000010021,0,0,0,0,1,0
ENSMUSG00000010025,0,15,38,142,0,0
ENSMUSG00000010047,0,0,0,12,0,0
ENSMUSG00000010048,0,3,0,10,15,0
ENSMUSG00000010054,2,1171,0,1277,122,0
ENSMUSG00000010057,0,1,0,0,0,0
ENSMUSG00000010067,0,2,6,62,41,0
ENSMUSG00000010086,0,192,0,120,32,0
ENSMUSG00000010095,0,128,10,51,41,1
ENSMUSG00000010097,0,2,0,0,7,0
ENSMUSG00000010110,0,9,1,14,8,0
ENSMUSG00000010175,1,0,0,0,0,0
ENSMUSG00000010277,0,1,0,265,0,6
ENSMUSG00000010290,10,13,0,6,18,0
ENSMUSG00000010311,0,0,1,0,0,0
ENSMUSG00000010376,0,1414,210,1433,58,0
ENSMUSG00000010392,0,85,0,0,15,0
ENSMUSG00000010406,0,149,720,152,16,0
ENSMUSG00000010453,0,55,12,2,9,0
ENSMUSG00000010505,0,7,0,4,2,0
ENSMUSG00000010517,0,0,0,14,0,0
ENSMUSG00000010529,0,0,0,0,10,0
ENSMUSG00000010538,6,0,0,56,0,0
ENSMUSG00000010554,0,199,0,47,8,0
ENSMUSG00000010607,0,668,0,1152,103,0
ENSMUSG00000010608,0,26,0,0,0,0
ENSMUSG00000010609,0,34,0,0,0,0
ENSMUSG00000010651,0,35,0,47,5,0
ENSMUSG00000010663,0,75,0,51,6,0
ENSMUSG00000010721,0,307,0,14,9,0
ENSMUSG00000010751,0,0,0,1,0,0
ENSMUSG00000010755,0,0,0,113,0,0
ENSMUSG00000010797,0,78,0,0,0,0
ENSMUSG00000010803,0,68,0,77,14,0
ENSMUSG00000010825,0,0,0,14,0,0
ENSMUSG00000010911,0,30,0,11,1,0
ENSMUSG00000010914,0,95,0,8,0,0
ENSMUSG00000010936,0,133,0,0,0,0
ENSMUSG00000011096,0,139,4,76,42,0
ENSMUSG00000011114,0,1,0,107,1,0
ENSMUSG00000011158,0,0,0,57,0,0
ENSMUSG00000011179,0,1034,382,1297,218,4
ENSMUSG00000011254,0,2,0,0,9,0
ENSMUSG00000011256,0,0,0,3,2,0
ENSMUSG00000011257,13,211,2002,20,100,0
ENSMUSG00000011305,0,18,0,0,0,0
ENSMUSG00000011306,0,53,0,32,0,0
ENSMUSG00000011382,0,27,3,4,0,0
ENSMUSG00000011427,0,68,0,0,0,0
ENSMUSG00000011589,0,6,0,31,10,0
ENSMUSG00000011658,0,22,0,15,6,0
ENSMUSG00000011751,0,33,0,69,3,0
ENSMUSG00000011752,6,3613,3430,4710,317,3
ENSMUSG00000011831,0,93,0,0,3,0
ENSMUSG00000011832,0,15,0,676,3,0
ENSMUSG00000011837,6,67,0,36,0,0
ENSMUSG00000011877,0,44,1578,552,13,0
ENSMUSG00000011884,0,0,0,0,88,0
ENSMUSG00000011958,0,72,174,67,3,0
ENSMUSG00000011960,0,366,10,55,10,0
ENSMUSG00000012076,0,248,1,59,52,0
ENSMUSG00000012114,0,108,10,3,95,0
ENSMUSG00000012117,0,44,12,139,0,0
ENSMUSG00000012123,0,0,2143,0,1,0
ENSMUSG00000012126,0,36,13,43,2,0
ENSMUSG00000012296,0,0,0,0,1,0
ENSMUSG00000012405,0,547,27,58,35,0
ENSMUSG00000012422,0,641,720,708,47,10
ENSMUSG00000012429,0,32,0,3,4,0
ENSMUSG00000012535,0,449,1654,240,11,0
ENSMUSG00000012609,0,0,0,4,3,0
ENSMUSG00000012705,0,0,0,3,2,0
ENSMUSG00000012777,0,19,0,5,0,0
ENSMUSG00000012848,5,1142,771,598,120,5
ENSMUSG00000013033,0,591,439,540,182,0
ENSMUSG00000013076,0,500,0,34,221,0
ENSMUSG00000013089,0,0,8,306,18,4
ENSMUSG00000013150,0,71,0,33,2,0
ENSMUSG00000013155,0,53,0,0,5,0
ENSMUSG00000013160,0,446,0,89,76,0
ENSMUSG00000013236,0,344,97,135,8,5
ENSMUSG00000013275,0,47,0,0,1,0
ENSMUSG00000013419,0,1430,3,1967,249,0
ENSMUSG00000013465,0,476,0,7,14,0
ENSMUSG00000013495,0,25,0,0,0,0
ENSMUSG00000013539,4,391,109,718,80,9
ENSMUSG00000013593,0,140,0,128,6,0
ENSMUSG00000013622,0,97,0,18,11,0
ENSMUSG00000013646,0,8,0,0,141,0
ENSMUSG00000013662,13,22,0,180,0,0
ENSMUSG00000013663,0,533,1176,294,44,4
ENSMUSG00000013698,12,1204,1190,1614,206,0
ENSMUSG00000013701,0,359,450,993,37,0
ENSMUSG00000013736,0,394,297,105,8,0
ENSMUSG00000013787,0,65,346,319,9,0
ENSMUSG00000013822,75,1636,3062,1865,175,0
ENSMUSG00000013833,0,67,25,75,67,0
ENSMUSG00000013846,0,1,0,408,5,0
ENSMUSG00000013858,0,0,0,38,7,0
ENSMUSG00000013878,0,56,0,31,85,0
ENSMUSG00000013921,0,9,0,0,7,0
ENSMUSG00000013973,0,140,0,239,54,0
ENSMUSG00000013997,0,591,0,123,23,0
ENSMUSG00000014039,0,0,0,0,2,0
ENSMUSG00000014074,0,78,0,26,39,0
ENSMUSG00000014077,0,358,601,663,31,0
ENSMUSG00000014164,0,553,24,36,18,0
ENSMUSG00000014177,0,28,0,26,0,0
ENSMUSG00000014195,0,139,16,137,29,0
ENSMUSG00000014198,0,6,0,0,0,0
ENSMUSG00000014226,0,360,549,93,12,0
ENSMUSG00000014232,0,19,0,0,0,0
ENSMUSG00000014243,0,316,0,48,14,0
ENSMUSG00000014245,0,10,5,29,0,0
ENSMUSG00000014294,68,2033,3824,1758,445,0
ENSMUSG00000014301,0,124,4,76,20,5
ENSMUSG00000014303,0,182,0,164,122,0
ENSMUSG00000014313,42,884,103,1088,70,4
ENSMUSG00000014329,0,76,0,0,0,0
ENSMUSG00000014349,0,730,0,201,18,0
ENSMUSG00000014353,0,271,0,0,0,0
ENSMUSG00000014355,0,36,0,0,0,0
ENSMUSG00000014402,2,439,4,274,59,0
ENSMUSG00000014426,0,79,0,0,0,0
ENSMUSG00000014470,35,185,2334,76,5,0
ENSMUSG00000014496,0,0,0,0,8,0
ENSMUSG00000014498,0,0,0,27,119,0
ENSMUSG00000014503,0,15,0,16,0,0
ENSMUSG00000014504,0,673,0,78,75,0
ENSMUSG00000014547,0,143,0,2,19,0
ENSMUSG00000014550,0,5,0,16,4,0
ENSMUSG00000014551,28,95,0,40,25,0
ENSMUSG00000014592,0,719,0,693,57,0
ENSMUSG00000014601,0,96,0,4,5,0
ENSMUSG00000014602,0,545,10709,60,41,0
ENSMUSG00000014606,0,40,0,941,68,0
ENSMUSG00000014609,0,0,0,0,19,0
ENSMUSG00000014633,71,347,0,829,76,0
ENSMUSG00000014668,53,1027,0,1076,98,0
ENSMUSG00000014686,0,1,0,36,3,0
ENSMUSG00000014725,0,5,0,0,0,0
ENSMUSG00000014748,0,777,0,985,125,0
ENSMUSG00000014763,0,776,0,122,19,0
ENSMUSG00000014767,0,4,0,4,0,0
ENSMUSG00000014769,0,173,1938,209,15,0
ENSMUSG00000014771,0,0,0,15,2,0
ENSMUSG00000014776,0,258,11,502,49,0
ENSMUSG00000014778,0,0,0,35,0,0
ENSMUSG00000014786,0,0,0,0,5,0
ENSMUSG00000014813,0,19,0,0,48,0
ENSMUSG00000014837,0,636,60,81,26,0
ENSMUSG00000014846,3,347,0,110,58,0
ENSMUSG00000014850,0,0,0,0,7,0
ENSMUSG00000014852,0,9,0,134,39,0
ENSMUSG00000014856,22,1060,0,550,57,0
ENSMUSG00000014859,0,10,0,316,0,0
ENSMUSG00000014867,0,357,6,304,2,0
ENSMUSG00000014873,0,10,7,79,0,0
ENSMUSG00000014905,0,0,0,3,0,0
ENSMUSG00000014907,0,1,0,2,0,0
ENSMUSG00000014956,0,80,32,3,6,0
ENSMUSG00000014959,8,797,417,2388,112,0
ENSMUSG00000014980,0,14,0,0,0,0
ENSMUSG00000015002,0,181,23,153,7,0
ENSMUSG00000015013,0,501,0,504,125,0
ENSMUSG00000015016,0,8,0,0,24,0
ENSMUSG00000015023,0,34,0,0,1,0
ENSMUSG00000015087,0,305,439,295,124,0
ENSMUSG00000015092,0,829,0,435,90,0
ENSMUSG00000015094,1,87,653,631,17,0
ENSMUSG00000015095,29,1707,267,639,598,0
ENSMUSG00000015120,0,83,0,124,21,0
ENSMUSG00000015126,0,1,0,8,1,0
ENSMUSG00000015127,0,91,0,2,107,0
ENSMUSG00000015134,0,0,0,1,0,0
ENSMUSG00000015143,0,13,0,33,14,0
ENSMUSG00000015149,0,0,0,7,0,0
ENSMUSG00000015165,0,41,0,32,5,0
ENSMUSG00000015176,4,93,0,4,5,0
ENSMUSG00000015189,0,61,0,0,3,0
ENSMUSG00000015214,0,4,0,11,16,0
ENSMUSG00000015217,0,53,0,163,5,0
ENSMUSG00000015222,0,272,0,19,25,0
ENSMUSG00000015243,0,0,0,16,0,0
ENSMUSG00000015247,0,2,0,0,0,0
ENSMUSG00000015289,54,398,0,1206,48,0
ENSMUSG00000015290,9,710,5093,238,60,0
ENSMUSG00000015291,26,245,0,1743,6,0
ENSMUSG00000015305,0,3,0,4,2,0
ENSMUSG00000015312,0,325,130,130,82,0
ENSMUSG00000015337,0,17,0,3,3,0
ENSMUSG00000015341,64,62,0,77,13,0
ENSMUSG00000015342,0,38,0,10,22,0
ENSMUSG00000015357,0,0,0,0,5,0
ENSMUSG00000015363,0,153,2102,88,17,0
ENSMUSG00000015377,0,0,0,0,8,0
ENSMUSG00000015396,0,0,0,1,0,0
ENSMUSG00000015461,0,6,0,5,0,0
ENSMUSG00000015474,0,53,5,22,7,0
ENSMUSG00000015476,0,161,0,365,25,0
ENSMUSG00000015478,0,46,17,154,0,0
ENSMUSG00000015488,0,379,0,942,50,0
ENSMUSG00000015501,0,135,0,48,34,0
ENSMUSG00000015522,0,0,265,0,0,0
ENSMUSG00000015536,0,734,59,467,74,0
ENSMUSG00000015568,0,21,0,5,1,0
ENSMUSG00000015575,0,191,0,6,2,0
ENSMUSG00000015597,0,17,0,6,0,0
ENSMUSG00000015599,0,245,0,652,152,10
ENSMUSG00000015605,0,0,0,79,0,0
ENSMUSG00000015653,0,66,0,0,0,0
ENSMUSG00000015656,5,125,0,49,4,0
ENSMUSG00000015659,0,0,0,0,4,0
ENSMUSG00000015668,0,169,0,8,7,0
ENSMUSG00000015671,0,85,0,4,15,0
ENSMUSG00000015672,0,96,0,115,6,0
ENSMUSG00000015709,0,38,0,12,46,0
ENSMUSG00000015711,0,0,0,34,2,0
ENSMUSG00000015714,0,97,0,0,0,0
ENSMUSG00000015733,0,902,0,606,41,0
ENSMUSG00000015745,0,7,0,279,0,0
ENSMUSG00000015747,0,2,0,193,33,0
ENSMUSG00000015748,0,25,0,0,0,0
ENSMUSG00000015749,0,43,1,16,9,0
ENSMUSG00000015750,0,56,0,149,6,0
ENSMUSG00000015755,0,559,199,356,78,6
ENSMUSG00000015757,0,100,0,5,6,0
ENSMUSG00000015759,2,358,0,1331,71,0
ENSMUSG00000015766,0,51,0,12,12,0
ENSMUSG00000015776,0,182,0,922,176,0
ENSMUSG00000015790,0,105,614,115,8,3
ENSMUSG00000015804,0,181,1125,166,48,0
ENSMUSG00000015806,0,133,0,406,0,0
ENSMUSG00000015829,0,0,0,99,15,0
ENSMUSG00000015837,13,897,0,796,44,0
ENSMUSG00000015869,0,49,0,3,22,0
ENSMUSG00000015879,0,12,0,0,0,0
ENSMUSG00000015880,0,1,0,3,0,0
ENSMUSG00000015882,0,263,0,15,7,0
ENSMUSG00000015889,0,170,0,0,0,0
ENSMUSG00000015932,33,1259,42,845,79,0
ENSMUSG00000015937,0,40,0,45,19,0
ENSMUSG00000015942,0,3,0,0,0,0
ENSMUSG00000015943,0,16,0,62,1,0
ENSMUSG00000015944,0,413,0,1263,100,0
ENSMUSG00000015961,0,37,0,0,0,0
ENSMUSG00000015968,0,15,0,3,0,0
ENSMUSG00000015970,0,7,0,0,0,0
ENSMUSG00000015971,0,7,0,26,28,0
ENSMUSG00000015981,0,35,0,8,0,0
ENSMUSG00000015994,0,187,111,59,23,0
ENSMUSG00000016018,0,7,0,0,0,0
ENSMUSG00000016179,0,0,0,0,5,0
ENSMUSG00000016181,0,0,0,0,13,0
ENSMUSG00000016200,0,50,0,9,55,0
ENSMUSG00000016252,0,838,445,1053,89,7
ENSMUSG00000016253,0,6,0,7,4,0
ENSMUSG00000016256,0,24,0,0,0,0
ENSMUSG00000016257,0,190,1,57,22,0
ENSMUSG00000016262,0,11,2,0,0,0
ENSMUSG00000016308,0,55,0,14,0,0
ENSMUSG00000016319,0,30,0,33,5,0
ENSMUSG00000016344,142,3458,6983,6786,568,17
ENSMUSG00000016346,24,408,9649,313,118,0
ENSMUSG00000016349,0,15,41,20,2,0
ENSMUSG00000016382,0,15,0,0,9,0
ENSMUSG00000016386,0,864,0,246,0,0
ENSMUSG00000016409,0,1,31,31,0,0
ENSMUSG00000016427,39,121,154,526,67,0
ENSMUSG00000016477,0,0,0,8,23,0
ENSMUSG00000016481,0,0,0,12,18,0
ENSMUSG00000016487,0,10,0,0,0,0
ENSMUSG00000016494,0,111,0,0,0,0
ENSMUSG00000016495,0,64,37,5,0,0
ENSMUSG00000016503,0,164,0,63,24,20
ENSMUSG00000016510,0,38,0,42,28,2
ENSMUSG00000016520,0,2,0,0,0,0
ENSMUSG00000016526,0,102,0,0,8,0
ENSMUSG00000016528,0,63,0,106,9,0
ENSMUSG00000016534,0,123,0,0,0,0
ENSMUSG00000016541,0,564,0,66,85,0
ENSMUSG00000016554,0,33,0,679,83,0
ENSMUSG00000016559,2,1047,10,633,63,0
ENSMUSG00000016619,0,86,0,44,7,0
ENSMUSG00000016624,0,0,0,50,5,0
ENSMUSG00000016637,0,19,0,0,4,0
ENSMUSG00000016664,0,0,0,86,0,0
ENSMUSG00000016756,0,25,0,0,0,0
ENSMUSG00000016757,0,555,0,619,31,3
ENSMUSG00000016831,0,33,30,6,4,0
ENSMUSG00000016833,0,304,0,135,18,0
ENSMUSG00000016921,0,172,16,65,9,0
ENSMUSG00000016933,0,78,0,0,10,0
ENSMUSG00000016940,0,59,241,0,245,0
ENSMUSG00000016946,0,286,0,0,21,0
ENSMUSG00000016984,0,71,0,0,1,0
ENSMUSG00000017119,0,11,0,1,0,0
ENSMUSG00000017132,0,20,0,119,5,0
ENSMUSG00000017144,0,34,0,28,0,0
ENSMUSG00000017167,0,0,0,1,0,0
ENSMUSG00000017176,0,474,0,279,179,0
ENSMUSG00000017188,11,1035,594,1707,142,0
ENSMUSG00000017221,0,0,0,4,0,0
ENSMUSG00000017264,0,21,0,0,22,0
ENSMUSG00000017286,0,4,91,0,7,0
ENSMUSG00000017288,0,389,0,19,0,0
ENSMUSG00000017291,0,380,311,30,79,0
ENSMUSG00000017299,0,12,0,0,0,0
ENSMUSG00000017307,0,232,0,70,3,0
ENSMUSG00000017314,0,8,0,0,109,0
ENSMUSG00000017376,0,407,161,1620,58,0
ENSMUSG00000017386,0,139,0,0,0,0
ENSMUSG00000017390,0,0,0,0,3,0
ENSMUSG00000017404,6,678,467,431,48,0
ENSMUSG00000017405,0,0,0,7,0,0
ENSMUSG00000017412,0,350,685,107,9,9
ENSMUSG00000017417,0,5,0,0,0,0
ENSMUSG00000017418,0,65,96,10,50,0
ENSMUSG00000017421,0,27,8,48,4,0
ENSMUSG00000017428,0,106,0,196,46,0
ENSMUSG00000017466,14,1315,0,303,202,0
ENSMUSG00000017478,0,13,0,0,0,0
ENSMUSG00000017485,0,0,0,5,0,0
ENSMUSG00000017493,0,9,7,0,0,0
ENSMUSG00000017548,0,222,0,32,55,0
ENSMUSG00000017550,0,18,0,0,0,0
ENSMUSG00000017615,0,488,0,120,25,0
ENSMUSG00000017631,0,259,0,8,23,0
ENSMUSG00000017639,0,137,79,163,108,0
