,25L007993,25L007994,25L007995,25L008005,25L008006,25L008007
ENSMUSG00000024393,0,41,0,0,1,31
ENSMUSG00000024400,789,0,22,41,52,16
ENSMUSG00000024403,35,0,0,162,38,21
ENSMUSG00000024404,131,0,4,19,68,17
ENSMUSG00000024410,0,0,0,1,0,12
ENSMUSG00000024414,57,29,222,15,2,43
ENSMUSG00000024423,12,0,0,71,121,212
ENSMUSG00000024424,0,0,0,0,1,3
ENSMUSG00000024425,16,5,0,32,29,52
ENSMUSG00000024426,16,0,0,0,8,24
ENSMUSG00000024427,0,0,0,1,0,26
ENSMUSG00000024429,270,2,48,109,73,77
ENSMUSG00000024431,0,7,0,15,0,11
ENSMUSG00000024436,229,25,0,191,12,87
ENSMUSG00000024442,4,0,0,13,0,63
ENSMUSG00000024446,594,8,115,96,30,145
ENSMUSG00000024454,0,0,0,0,19,81
ENSMUSG00000024456,1,17,0,0,0,61
ENSMUSG00000024457,0,0,0,0,0,33
ENSMUSG00000024462,95,265,35,20,27,71
ENSMUSG00000024472,4534,0,2,9,5,10
ENSMUSG00000024474,0,0,26,4,10,5
ENSMUSG00000024477,0,0,2,33,5,12
ENSMUSG00000024479,669,15,3,10,4,30
ENSMUSG00000024480,25,0,3,0,0,41
ENSMUSG00000024486,0,0,8,0,0,10
ENSMUSG00000024487,1497,0,0,3,29,20
ENSMUSG00000024491,0,0,0,38,2,3
ENSMUSG00000024498,0,0,0,13,0,9
ENSMUSG00000024500,1,11,158,9,0,128
ENSMUSG00000024501,2093,25,187,351,164,373
ENSMUSG00000024502,63,0,0,121,0,98
ENSMUSG00000024513,0,0,4,11,0,0
ENSMUSG00000024515,77,0,0,6,0,0
ENSMUSG00000024516,67,0,65,50,0,41
ENSMUSG00000024517,6,0,7,0,31,0
ENSMUSG00000024521,0,0,0,7,0,0
ENSMUSG00000024524,52,6,6,22,0,42
ENSMUSG00000024525,0,0,0,0,0,7
ENSMUSG00000024526,0,0,0,14,0,0
ENSMUSG00000024527,2,0,0,0,0,0
ENSMUSG00000024528,0,0,0,7,0,1
ENSMUSG00000024530,7,27,0,19,38,36
ENSMUSG00000024533,4,0,0,3,0,0
ENSMUSG00000024535,2,0,0,0,0,0
ENSMUSG00000024537,36,0,89,0,0,0
ENSMUSG00000024539,47,0,0,6,2,12
ENSMUSG00000024542,5,0,0,0,0,0
ENSMUSG00000024544,432,19,12,19,0,3
ENSMUSG00000024548,15,0,16,3,0,34
ENSMUSG00000024556,41,0,0,0,14,2
ENSMUSG00000024558,45,0,0,2,14,28
ENSMUSG00000024560,0,0,0,0,3,4
ENSMUSG00000024561,0,0,0,0,0,58
ENSMUSG00000024563,0,0,0,2,1,6
ENSMUSG00000024566,0,0,0,0,7,16
ENSMUSG00000024570,10,0,0,1,0,2
ENSMUSG00000024571,211,80,75,24,144,261
ENSMUSG00000024576,1115,8,185,161,91,173
ENSMUSG00000024578,0,0,0,45,0,0
ENSMUSG00000024580,26,2,11,6,22,11
ENSMUSG00000024581,1423,5,31,255,97,97
ENSMUSG00000024583,47,0,0,4,22,12
ENSMUSG00000024587,17,37,12,68,29,88
ENSMUSG00000024588,12,0,47,25,65,54
ENSMUSG00000024589,210,2,13,55,0,40
ENSMUSG00000024592,0,0,0,51,1,3
ENSMUSG00000024594,171,0,22,91,9,1
ENSMUSG00000024597,0,0,0,0,22,0
ENSMUSG00000024601,36,0,2,72,0,28
ENSMUSG00000024603,693,0,3,163,43,72
ENSMUSG00000024604,18,0,13,7,0,43
ENSMUSG00000024608,3122,62,404,273,62,172
ENSMUSG00000024613,0,0,49,0,0,0
ENSMUSG00000024617,1212,98,32,236,194,317
ENSMUSG00000024621,0,0,0,5,0,1
ENSMUSG00000024622,0,0,0,48,0,12
ENSMUSG00000024639,2022,44,250,373,32,118
ENSMUSG00000024640,82,0,0,0,0,0
ENSMUSG00000024642,0,0,0,4,7,0
ENSMUSG00000024644,16,0,0,261,71,59
ENSMUSG00000024645,1,0,0,0,0,0
ENSMUSG00000024646,263,1,11,21,3,11
ENSMUSG00000024647,0,0,0,0,0,15
ENSMUSG00000024654,312,0,0,41,65,74
ENSMUSG00000024661,2519,55,161,31,16,87
ENSMUSG00000024663,0,0,0,0,5,0
ENSMUSG00000024664,19,0,0,0,0,0
ENSMUSG00000024665,0,5,4,54,0,83
ENSMUSG00000024666,198,6,0,0,20,66
ENSMUSG00000024667,5,0,0,0,0,19
ENSMUSG00000024668,38,0,9,8,0,12
ENSMUSG00000024673,10,0,0,0,0,0
ENSMUSG00000024683,34,0,0,18,0,16
ENSMUSG00000024687,22,0,2,0,0,152
ENSMUSG00000024691,0,0,0,5,0,0
ENSMUSG00000024695,746,0,2,71,19,57
ENSMUSG00000024712,524,0,7,95,15,51
ENSMUSG00000024713,0,0,0,0,5,0
ENSMUSG00000024725,274,0,64,32,0,0
ENSMUSG00000024726,0,0,35,0,16,0
ENSMUSG00000024727,0,0,0,13,0,0
ENSMUSG00000024732,9,4,0,75,12,8
ENSMUSG00000024735,206,10,152,84,23,28
ENSMUSG00000024736,0,0,6,0,12,14
ENSMUSG00000024737,0,0,4,0,0,0
ENSMUSG00000024740,0,0,0,68,15,5
ENSMUSG00000024742,0,0,0,0,0,3
ENSMUSG00000024743,138,12,11,4,79,314
ENSMUSG00000024750,0,1,0,14,26,98
ENSMUSG00000024758,1610,2,406,36,79,167
ENSMUSG00000024759,444,2,3,12,11,0
ENSMUSG00000024764,19,0,0,72,0,73
ENSMUSG00000024767,25,9,25,4,98,115
ENSMUSG00000024772,1258,9,5,3,14,2
ENSMUSG00000024773,0,5,0,57,23,56
ENSMUSG00000024776,29,0,0,1,0,0
ENSMUSG00000024777,1197,53,23,47,14,84
ENSMUSG00000024780,54,0,0,52,9,10
ENSMUSG00000024781,61,9,0,5,0,2
ENSMUSG00000024782,187,0,0,19,3,3
ENSMUSG00000024784,0,0,0,0,0,17
ENSMUSG00000024785,0,0,0,11,0,5
ENSMUSG00000024787,0,0,0,19,0,49
ENSMUSG00000024790,858,0,37,55,2,37
ENSMUSG00000024792,1,61,5,0,72,264
ENSMUSG00000024797,3,0,2,22,0,0
ENSMUSG00000024798,11,0,0,0,0,0
ENSMUSG00000024799,1,0,1,17,0,0
ENSMUSG00000024800,65,0,16,12,0,0
ENSMUSG00000024807,0,0,0,0,4,0
ENSMUSG00000024812,0,0,0,23,0,0
ENSMUSG00000024817,0,0,0,0,0,2
ENSMUSG00000024824,42,28,28,2,10,43
ENSMUSG00000024826,3,0,78,20,0,25
ENSMUSG00000024827,0,0,1,0,0,0
ENSMUSG00000024829,0,0,70,16,21,36
ENSMUSG00000024830,0,0,0,23,0,14
ENSMUSG00000024831,0,0,0,0,0,4
ENSMUSG00000024833,6,0,1,0,0,4
ENSMUSG00000024835,142,0,0,0,0,169
ENSMUSG00000024841,1003,0,71,37,16,1
ENSMUSG00000024843,0,4,6,2,1,0
ENSMUSG00000024844,129,85,9,0,0,11
ENSMUSG00000024845,733,9,36,15,10,26
ENSMUSG00000024846,0,0,0,16,7,31
ENSMUSG00000024847,2,0,0,13,27,64
ENSMUSG00000024851,0,0,34,6,7,47
ENSMUSG00000024853,248,6,0,37,71,2
ENSMUSG00000024855,212,0,0,12,0,16
ENSMUSG00000024856,4,0,8,0,0,17
ENSMUSG00000024857,0,0,0,0,0,15
ENSMUSG00000024858,157,1,0,43,0,20
ENSMUSG00000024862,39,0,0,0,3,6
ENSMUSG00000024869,0,0,0,0,0,12
ENSMUSG00000024870,1560,58,663,34,95,38
ENSMUSG00000024871,68,0,0,0,0,0
ENSMUSG00000024873,548,11,147,32,15,93
ENSMUSG00000024875,0,0,0,0,6,22
ENSMUSG00000024883,1,0,0,0,0,9
ENSMUSG00000024889,0,0,4,20,10,9
ENSMUSG00000024896,4,0,0,100,0,0
ENSMUSG00000024897,0,0,0,8,11,107
ENSMUSG00000024900,0,0,0,1,0,0
ENSMUSG00000024901,0,0,0,3,88,5
ENSMUSG00000024902,260,8,24,37,36,0
ENSMUSG00000024908,0,0,0,5,0,0
ENSMUSG00000024911,2,0,0,4,0,2
ENSMUSG00000024914,1375,17,99,70,129,150
ENSMUSG00000024921,63,0,8,19,3,14
ENSMUSG00000024924,8,0,47,3,0,44
ENSMUSG00000024925,0,1,0,3,7,5
ENSMUSG00000024926,530,4,130,70,115,402
ENSMUSG00000024927,2,0,0,13,81,6
ENSMUSG00000024935,0,0,0,0,0,18
ENSMUSG00000024937,329,143,199,283,72,187
ENSMUSG00000024939,38,28,110,18,0,25
ENSMUSG00000024941,0,0,0,0,11,24
ENSMUSG00000024943,3,0,0,0,0,0
ENSMUSG00000024944,860,0,40,84,100,159
ENSMUSG00000024947,105,0,0,1,0,0
ENSMUSG00000024949,21,0,65,5,5,9
ENSMUSG00000024953,209,66,152,410,106,196
ENSMUSG00000024955,98,0,0,0,0,32
ENSMUSG00000024957,0,0,2,0,0,2
ENSMUSG00000024958,123,119,31,15,22,77
ENSMUSG00000024959,3716,266,373,444,168,498
ENSMUSG00000024962,4165,120,192,69,66,247
ENSMUSG00000024963,17,0,0,161,7,49
ENSMUSG00000024966,91,6,0,0,34,141
ENSMUSG00000024969,136,0,0,0,0,121
ENSMUSG00000024970,0,0,14,0,10,31
ENSMUSG00000024974,0,0,3,2,6,0
ENSMUSG00000024975,127,0,10,0,0,0
ENSMUSG00000024976,0,0,13,17,41,14
ENSMUSG00000024978,5,0,0,0,0,4
ENSMUSG00000024981,50,0,6,0,8,18
ENSMUSG00000024982,0,0,0,0,0,26
ENSMUSG00000024983,0,0,0,1,0,9
ENSMUSG00000024990,6,0,0,0,0,0
ENSMUSG00000024991,1,2,3,1,0,0
ENSMUSG00000024993,0,0,7,7,12,10
ENSMUSG00000024997,0,0,0,0,0,13
ENSMUSG00000024999,0,0,0,3,0,0
ENSMUSG00000025001,0,0,0,0,0,13
ENSMUSG00000025006,9,14,22,21,7,9
ENSMUSG00000025008,0,0,0,0,0,22
ENSMUSG00000025010,0,0,0,54,0,5
ENSMUSG00000025013,750,0,0,0,0,0
ENSMUSG00000025016,0,0,5,84,27,28
ENSMUSG00000025019,1,0,0,5,0,0
ENSMUSG00000025020,7,0,0,0,0,4
ENSMUSG00000025024,0,0,0,38,4,2
ENSMUSG00000025025,0,0,0,82,5,0
ENSMUSG00000025026,2,0,0,0,0,0
ENSMUSG00000025027,35,0,0,28,17,91
ENSMUSG00000025034,311,5,8,31,17,34
ENSMUSG00000025035,1327,64,150,311,279,621
ENSMUSG00000025036,0,0,0,0,0,2
ENSMUSG00000025037,9,0,3,0,0,0
ENSMUSG00000025041,32,0,0,24,1,6
ENSMUSG00000025047,0,7,3,8,0,14
ENSMUSG00000025050,0,0,0,11,2,9
ENSMUSG00000025056,0,0,33,0,0,0
ENSMUSG00000025060,0,8,0,7,0,5
ENSMUSG00000025066,782,75,28,287,99,220
ENSMUSG00000025068,0,7,0,18,0,0
ENSMUSG00000025075,0,0,0,5,0,0
ENSMUSG00000025077,0,0,0,0,0,78
ENSMUSG00000025078,45,0,0,2,3,0
ENSMUSG00000025085,425,25,126,78,17,220
ENSMUSG00000025086,6,24,0,27,15,1
ENSMUSG00000025089,0,0,0,36,9,139
ENSMUSG00000025092,129,0,0,9,8,0
ENSMUSG00000025102,378,0,46,3,7,9
ENSMUSG00000025103,1,0,0,12,6,5
ENSMUSG00000025104,203,2,43,80,33,58
ENSMUSG00000025128,91,0,10,0,0,58
ENSMUSG00000025130,21,0,0,5,23,4
ENSMUSG00000025132,455,23,85,132,80,275
ENSMUSG00000025134,331,0,15,10,0,24
ENSMUSG00000025135,3392,103,1098,122,97,168
ENSMUSG00000025137,36,63,2,54,195,128
ENSMUSG00000025138,1353,4,0,43,15,34
ENSMUSG00000025139,496,0,3,62,0,101
ENSMUSG00000025142,1,0,0,0,1,0
ENSMUSG00000025144,77,6,107,102,11,41
ENSMUSG00000025145,0,0,1,0,0,5
ENSMUSG00000025147,83,6,7,75,54,152
ENSMUSG00000025151,67,0,0,0,0,60
ENSMUSG00000025153,408,47,409,186,58,130
ENSMUSG00000025155,382,0,88,8,4,15
ENSMUSG00000025156,0,50,223,420,115,79
ENSMUSG00000025157,0,0,3,58,35,144
ENSMUSG00000025158,841,47,259,302,5,136
ENSMUSG00000025159,6,0,106,20,10,4
ENSMUSG00000025162,965,32,1,36,57,234
ENSMUSG00000025169,2,0,0,0,5,0
ENSMUSG00000025170,44,0,1271,235,78,179
ENSMUSG00000025171,0,0,0,15,29,0
ENSMUSG00000025173,58,0,0,24,17,4
ENSMUSG00000025178,155,0,0,48,12,15
ENSMUSG00000025184,0,0,0,6,0,11
ENSMUSG00000025189,0,0,25,8,0,1
ENSMUSG00000025190,199,0,6,20,29,179
ENSMUSG00000025192,0,0,2,10,24,0
ENSMUSG00000025193,0,0,0,3,0,0
ENSMUSG00000025195,0,0,0,3,0,0
ENSMUSG00000025198,0,0,0,0,0,4
ENSMUSG00000025200,0,0,0,0,4,0
ENSMUSG00000025203,377,17,44,29,100,197
ENSMUSG00000025204,2,27,5,100,10,85
ENSMUSG00000025207,0,0,0,0,0,2
ENSMUSG00000025208,632,23,325,30,57,173
ENSMUSG00000025209,114,0,14,0,43,3
ENSMUSG00000025212,24,0,0,54,0,128
ENSMUSG00000025213,465,0,0,0,0,0
ENSMUSG00000025217,0,0,0,9,0,42
ENSMUSG00000025218,0,12,0,0,0,0
ENSMUSG00000025220,355,13,84,46,1,8
ENSMUSG00000025221,105,0,76,31,18,1
ENSMUSG00000025223,0,0,11,8,4,37
ENSMUSG00000025224,4,1,4,24,38,4
ENSMUSG00000025225,67,4,65,11,3,25
ENSMUSG00000025226,262,0,108,31,0,13
ENSMUSG00000025227,3,1,31,4,16,7
ENSMUSG00000025228,607,0,45,117,81,132
ENSMUSG00000025232,0,0,7,43,10,18
ENSMUSG00000025234,1914,5,3,12,99,54
ENSMUSG00000025235,26,0,113,10,56,2
ENSMUSG00000025236,0,0,0,0,3,0
ENSMUSG00000025237,189,48,201,34,28,82
ENSMUSG00000025239,0,8,0,0,0,0
ENSMUSG00000025240,0,0,2,12,12,10
ENSMUSG00000025243,0,0,0,2,0,0
ENSMUSG00000025245,0,0,0,4,0,1
ENSMUSG00000025246,2,0,38,38,9,19
ENSMUSG00000025255,0,0,0,4,0,0
ENSMUSG00000025260,0,40,100,22,8,11
ENSMUSG00000025261,3,0,0,8,0,20
ENSMUSG00000025262,0,0,0,0,21,0
ENSMUSG00000025264,0,0,3,86,9,12
ENSMUSG00000025266,22,0,0,22,18,15
ENSMUSG00000025268,0,0,39,10,0,60
ENSMUSG00000025272,0,0,0,33,0,37
ENSMUSG00000025277,0,0,14,29,7,50
ENSMUSG00000025280,24,0,0,0,0,0
ENSMUSG00000025283,0,0,3,0,22,0
ENSMUSG00000025287,0,4,0,0,0,0
ENSMUSG00000025290,737,3,112,30,9,61
ENSMUSG00000025314,0,0,0,34,0,13
ENSMUSG00000025316,1340,10,201,0,147,10
ENSMUSG00000025317,0,0,1,0,0,0
ENSMUSG00000025318,13,31,4,37,10,37
ENSMUSG00000025321,0,0,0,38,9,0
ENSMUSG00000025323,0,0,0,0,5,0
ENSMUSG00000025326,48,0,7,31,0,38
ENSMUSG00000025332,142,0,0,13,0,4
ENSMUSG00000025337,0,0,0,16,0,7
ENSMUSG00000025340,184,0,0,73,27,30
ENSMUSG00000025348,0,0,7,0,0,0
ENSMUSG00000025350,0,0,54,5,0,4
ENSMUSG00000025351,167,0,0,1,4,5
ENSMUSG00000025352,0,0,0,0,0,4
ENSMUSG00000025354,3,1,0,0,0,34
ENSMUSG00000025357,7,0,0,0,0,16
ENSMUSG00000025362,775,28,158,39,16,86
ENSMUSG00000025364,82,0,12,33,0,56
ENSMUSG00000025369,1,0,25,6,14,34
ENSMUSG00000025370,0,0,0,0,0,9
ENSMUSG00000025371,0,0,0,31,7,2
ENSMUSG00000025372,516,12,141,14,22,47
ENSMUSG00000025373,142,5,117,4,0,333
ENSMUSG00000025374,6,21,2,14,28,30
ENSMUSG00000025375,1727,0,9,34,26,1
ENSMUSG00000025377,5,0,1,68,0,28
ENSMUSG00000025381,0,0,0,49,8,4
ENSMUSG00000025384,5,94,0,14,50,53
ENSMUSG00000025386,2,0,0,0,2,0
ENSMUSG00000025389,17,0,0,0,0,0
ENSMUSG00000025393,10,0,1,39,0,48
ENSMUSG00000025402,0,0,15,0,0,0
ENSMUSG00000025403,0,0,0,0,45,3
ENSMUSG00000025404,24,27,0,11,0,61
ENSMUSG00000025408,242,173,0,258,42,192
ENSMUSG00000025410,1363,17,265,220,64,272
ENSMUSG00000025413,39,0,0,151,33,0
ENSMUSG00000025417,0,0,4,0,19,31
ENSMUSG00000025421,4,0,0,8,0,35
ENSMUSG00000025422,7,2,236,10,0,0
ENSMUSG00000025423,2,0,0,0,19,20
ENSMUSG00000025425,0,0,46,8,0,4
ENSMUSG00000025427,102,18,60,119,108,34
ENSMUSG00000025428,65,13,18,72,199,291
ENSMUSG00000025436,15,0,41,6,0,0
ENSMUSG00000025437,0,0,0,10,0,21
ENSMUSG00000025439,194,0,0,0,0,6
ENSMUSG00000025451,0,0,0,7,0,0
ENSMUSG00000025453,24,0,0,3,0,0
ENSMUSG00000025464,0,0,0,0,8,33
ENSMUSG00000025465,90,36,185,23,16,0
ENSMUSG00000025466,412,4,0,4,11,43
ENSMUSG00000025468,354,0,13,0,0,8
ENSMUSG00000025470,0,0,69,91,24,43
ENSMUSG00000025474,0,0,18,17,8,0
ENSMUSG00000025475,106,0,0,125,68,1
ENSMUSG00000025477,957,6,8,34,74,25
ENSMUSG00000025478,724,299,20,55,27,46
ENSMUSG00000025479,0,0,4,1,0,3
ENSMUSG00000025484,237,76,33,190,140,342
ENSMUSG00000025485,189,0,32,27,62,83
ENSMUSG00000025486,601,0,0,49,95,463
ENSMUSG00000025487,590,128,589,285,148,280
ENSMUSG00000025495,61,0,13,116,60,14
ENSMUSG00000025496,1377,0,0,0,0,0
ENSMUSG00000025499,4428,165,2548,698,379,911
ENSMUSG00000025503,194,0,0,16,0,0
ENSMUSG00000025505,71,23,0,0,0,9
ENSMUSG00000025508,282,58,12,139,49,30
ENSMUSG00000025509,15,0,13,10,15,8
ENSMUSG00000025510,0,0,0,19,0,16
ENSMUSG00000025511,77,0,0,91,139,48
ENSMUSG00000025512,79,29,206,25,40,77
ENSMUSG00000025521,352,16,0,36,2,66
ENSMUSG00000025529,4,0,0,6,0,0
ENSMUSG00000025531,18,0,0,1,8,5
ENSMUSG00000025532,106,163,22,87,0,94
ENSMUSG00000025533,0,0,0,19,0,0
ENSMUSG00000025534,401,0,0,0,5,0
ENSMUSG00000025537,6,0,7,0,1,4
ENSMUSG00000025538,1,8,0,0,0,0
ENSMUSG00000025544,0,0,0,2,0,6
ENSMUSG00000025545,0,0,0,4,0,0
ENSMUSG00000025555,260,0,0,4,38,20
ENSMUSG00000025558,0,0,0,0,0,3
ENSMUSG00000025571,44,7,37,42,19,43
ENSMUSG00000025574,86,0,0,0,0,0
ENSMUSG00000025575,0,14,73,7,21,24
ENSMUSG00000025576,2635,119,73,424,344,110
ENSMUSG00000025579,0,0,0,0,0,10
ENSMUSG00000025580,0,0,44,12,0,0
ENSMUSG00000025582,9,0,22,27,0,0
ENSMUSG00000025583,0,0,0,1,0,30
ENSMUSG00000025586,2,0,0,40,8,32
ENSMUSG00000025591,0,0,0,27,14,29
ENSMUSG00000025597,1,0,0,10,0,0
ENSMUSG00000025602,4,0,0,0,0,0
ENSMUSG00000025607,0,0,0,10,12,23
ENSMUSG00000025608,0,0,17,0,0,0
ENSMUSG00000025609,9,0,45,42,1,0
ENSMUSG00000025612,0,0,0,10,0,5
ENSMUSG00000025613,1,2,3,31,10,0
ENSMUSG00000025616,351,2,16,21,3,6
ENSMUSG00000025630,4,0,28,5,0,30
ENSMUSG00000025646,6,13,0,53,22,94
ENSMUSG00000025647,71,0,0,8,0,29
ENSMUSG00000025648,0,6,0,1,0,15
ENSMUSG00000025651,27,6,28,234,0,22
ENSMUSG00000025656,122,0,0,41,1,99
ENSMUSG00000025658,240,0,3,3,10,22
ENSMUSG00000025665,211,0,0,7,0,4
ENSMUSG00000025666,0,0,0,12,0,0
ENSMUSG00000025702,0,0,52,15,53,65
ENSMUSG00000025722,1708,38,8,202,49,119
ENSMUSG00000025724,8,0,2,5,14,31
ENSMUSG00000025727,0,0,5,0,0,0
ENSMUSG00000025728,632,0,4,15,31,29
ENSMUSG00000025730,359,5,0,118,175,66
ENSMUSG00000025731,147,0,8,70,33,189
ENSMUSG00000025732,22,34,35,10,61,43
ENSMUSG00000025733,0,0,6,25,0,30
ENSMUSG00000025735,0,16,0,211,19,94
ENSMUSG00000025736,75,8,54,58,45,54
ENSMUSG00000025737,0,0,0,1,0,0
ENSMUSG00000025738,42,2,0,1,0,65
ENSMUSG00000025739,405,17,234,39,16,110
ENSMUSG00000025742,147,0,0,6,0,0
ENSMUSG00000025743,15,0,7,80,67,38
ENSMUSG00000025745,0,0,19,7,9,100
ENSMUSG00000025747,11,1,0,20,0,0
ENSMUSG00000025757,5,0,0,20,41,87
ENSMUSG00000025758,33,0,1,0,0,4
ENSMUSG00000025759,5,0,0,0,0,0
ENSMUSG00000025762,0,0,0,8,0,162
ENSMUSG00000025764,0,0,19,12,0,1
ENSMUSG00000025777,339,0,93,34,10,30
ENSMUSG00000025781,139,0,2,35,6,46
ENSMUSG00000025782,1,0,0,0,0,4
ENSMUSG00000025785,136,0,0,68,0,189
ENSMUSG00000025786,403,4,146,107,125,293
ENSMUSG00000025789,0,18,0,0,0,0
ENSMUSG00000025790,73,0,10,43,7,8
ENSMUSG00000025791,2709,1,0,52,109,12
ENSMUSG00000025792,0,0,0,2,0,22
ENSMUSG00000025793,533,0,87,99,48,53
ENSMUSG00000025794,275,75,361,83,31,183
ENSMUSG00000025795,101,0,0,0,0,12
ENSMUSG00000025809,427,0,1,20,0,0
ENSMUSG00000025812,0,0,0,15,0,0
ENSMUSG00000025813,92,23,233,0,3,19
ENSMUSG00000025815,0,0,0,4,0,0
ENSMUSG00000025816,0,0,0,53,0,0
ENSMUSG00000025817,0,0,0,2,3,12
ENSMUSG00000025821,17,0,0,10,39,64
ENSMUSG00000025823,0,0,0,0,0,5
ENSMUSG00000025825,141,48,180,63,141,180
ENSMUSG00000025854,0,0,0,12,3,38
ENSMUSG00000025855,347,0,265,250,94,155
ENSMUSG00000025856,1265,12,164,133,5,73
ENSMUSG00000025857,0,0,0,0,0,10
ENSMUSG00000025858,0,0,62,80,29,129
ENSMUSG00000025860,31,0,9,38,0,56
ENSMUSG00000025862,0,0,119,26,0,24
ENSMUSG00000025867,20,2,136,67,28,27
ENSMUSG00000025868,17,0,0,20,21,9
ENSMUSG00000025869,6,0,2,38,45,50
ENSMUSG00000025870,718,0,3,19,91,116
ENSMUSG00000025871,887,192,30,8,5,115
ENSMUSG00000025872,0,10,2,6,0,15
ENSMUSG00000025873,51,0,0,2,51,33
ENSMUSG00000025875,441,2,134,65,55,22
ENSMUSG00000025876,160,27,67,25,0,58
ENSMUSG00000025878,99,19,6,10,0,8
ENSMUSG00000025880,2,0,0,0,0,0
ENSMUSG00000025889,1762,275,0,97,257,580
ENSMUSG00000025892,0,0,0,7,0,0
ENSMUSG00000025893,184,0,30,2,0,4
ENSMUSG00000025894,0,0,0,29,0,0
ENSMUSG00000025898,0,0,0,0,20,6
ENSMUSG00000025899,169,0,1,47,2,52
ENSMUSG00000025903,0,0,0,4,0,0
ENSMUSG00000025907,204,0,0,64,17,8
ENSMUSG00000025909,0,0,0,5,0,0
ENSMUSG00000025915,5,0,0,3,0,0
ENSMUSG00000025917,378,0,22,27,11,36
ENSMUSG00000025920,63,12,104,52,94,134
ENSMUSG00000025925,4,0,0,0,0,0
ENSMUSG00000025930,391,6,42,0,0,5
ENSMUSG00000025931,18,0,0,7,22,0
ENSMUSG00000025933,0,0,0,0,0,11
ENSMUSG00000025935,4,0,27,0,9,40
ENSMUSG00000025937,0,0,0,0,0,13
ENSMUSG00000025938,2,0,10,0,0,4
ENSMUSG00000025939,156,0,0,34,4,78
ENSMUSG00000025940,45,7,11,17,5,36
ENSMUSG00000025949,33,0,8,6,20,0
ENSMUSG00000025950,55,0,0,3,0,0
ENSMUSG00000025956,10,0,0,0,17,3
ENSMUSG00000025958,35,0,2,25,0,6
ENSMUSG00000025959,197,9,173,83,60,4
ENSMUSG00000025964,0,0,30,0,0,0
ENSMUSG00000025967,23,0,2,10,0,2
ENSMUSG00000025971,18,0,0,12,15,97
ENSMUSG00000025979,372,2,65,102,34,99
ENSMUSG00000025980,34,4,17,62,1,8
ENSMUSG00000025981,0,0,1,3,3,2
ENSMUSG00000025982,16,15,0,23,15,2
ENSMUSG00000025986,0,0,0,0,15,0
ENSMUSG00000025993,0,0,0,2,0,2
ENSMUSG00000025995,0,0,2,5,0,19
ENSMUSG00000025997,0,0,0,0,8,1
ENSMUSG00000026000,0,0,0,47,0,1
ENSMUSG00000026005,734,0,0,0,5,0
ENSMUSG00000026014,3131,0,227,37,23,81
ENSMUSG00000026017,0,0,0,0,55,0
ENSMUSG00000026018,15,0,7,3,4,0
ENSMUSG00000026019,66,26,6,0,0,16
ENSMUSG00000026020,30,0,1,3,28,4
ENSMUSG00000026021,382,2,136,21,25,41
ENSMUSG00000026024,11,0,1,1,2,15
ENSMUSG00000026027,920,9,14,1,65,52
ENSMUSG00000026028,17,0,7,30,6,37
ENSMUSG00000026031,103,3,15,7,5,17
ENSMUSG00000026032,22,0,23,0,0,10
ENSMUSG00000026035,1,0,177,3,17,19
ENSMUSG00000026036,0,1,40,1,1,0
ENSMUSG00000026037,0,20,0,0,0,0
ENSMUSG00000026048,0,0,17,14,13,64
ENSMUSG00000026058,0,3,0,9,10,7
ENSMUSG00000026064,71,0,63,24,13,8
ENSMUSG00000026065,0,0,6,0,0,0
ENSMUSG00000026074,24,0,0,33,33,15
ENSMUSG00000026078,0,26,0,22,2,8
ENSMUSG00000026080,19,2,0,6,0,72
ENSMUSG00000026083,35,0,0,78,42,120
ENSMUSG00000026087,500,21,125,165,15,94
ENSMUSG00000026088,3,0,12,0,11,0
ENSMUSG00000026090,0,0,5,0,37,2
ENSMUSG00000026095,0,0,0,3,1,8
ENSMUSG00000026096,11,0,0,0,0,0
ENSMUSG00000026098,3,0,0,0,0,0
ENSMUSG00000026102,1,0,0,0,0,10
ENSMUSG00000026103,265,0,0,21,83,3
ENSMUSG00000026104,0,0,0,0,0,2
ENSMUSG00000026107,0,0,0,0,11,34
ENSMUSG00000026109,0,0,0,150,61,78
ENSMUSG00000026110,0,5,0,29,10,7
ENSMUSG00000026112,161,54,21,0,30,25
ENSMUSG00000026113,118,0,2,0,9,34
ENSMUSG00000026116,4,0,2,0,0,0
ENSMUSG00000026123,74,0,12,95,52,99
ENSMUSG00000026127,66,0,0,85,14,25
ENSMUSG00000026131,37,53,62,4,9,70
ENSMUSG00000026134,0,0,0,0,6,0
ENSMUSG00000026135,0,0,0,0,0,1
ENSMUSG00000026142,2,0,0,0,0,0
ENSMUSG00000026150,0,0,0,4,12,2
ENSMUSG00000026153,0,0,0,0,24,5
ENSMUSG00000026154,0,0,0,8,0,2
ENSMUSG00000026155,118,55,8,45,38,71
ENSMUSG00000026158,294,9,20,8,14,36
ENSMUSG00000026159,4,0,1,0,14,36
ENSMUSG00000026163,9,0,2,15,0,13
ENSMUSG00000026167,0,0,0,0,0,22
ENSMUSG00000026171,0,2,0,198,11,0
ENSMUSG00000026172,0,0,0,0,2,19
ENSMUSG00000026173,2,0,0,2,0,2
ENSMUSG00000026174,93,0,67,115,30,61
ENSMUSG00000026179,194,0,137,38,45,25
ENSMUSG00000026180,4,0,0,0,0,0
