,25L007990,25L007991,25L007992,25L008002,25L008003,25L008004
ENSMUSG00000059518,0,88,0,124,236,605
ENSMUSG00000059534,21,128,214,364,2872,874
ENSMUSG00000059554,0,0,0,0,66,0
ENSMUSG00000059689,0,0,0,37,97,5
ENSMUSG00000059714,0,0,0,0,162,10
ENSMUSG00000059734,24,0,0,2,42,37
ENSMUSG00000059742,0,0,0,0,78,0
ENSMUSG00000059743,0,7,0,0,292,0
ENSMUSG00000059772,0,0,0,1,56,23
ENSMUSG00000059796,0,0,0,0,32,0
ENSMUSG00000059810,0,1,0,0,0,23
ENSMUSG00000059820,0,0,0,0,0,4
ENSMUSG00000059842,0,0,0,0,44,0
ENSMUSG00000059851,0,0,0,0,26,38
ENSMUSG00000059895,0,0,0,0,39,205
ENSMUSG00000059921,0,0,0,0,0,32
ENSMUSG00000059923,2,0,16,9,105,77
ENSMUSG00000059974,0,0,0,51,4,18
ENSMUSG00000059975,0,0,0,0,20,0
ENSMUSG00000059995,0,0,0,0,502,9
ENSMUSG00000060002,0,0,0,0,19,5
ENSMUSG00000060032,0,3,0,133,926,248
ENSMUSG00000060036,0,0,0,0,52,11
ENSMUSG00000060038,0,0,0,15,137,12
ENSMUSG00000060073,1,6,2,0,78,10
ENSMUSG00000060098,0,20,0,0,40,0
ENSMUSG00000060126,0,4,0,1,25,0
ENSMUSG00000060152,0,27,38,0,252,34
ENSMUSG00000060166,0,0,0,0,72,0
ENSMUSG00000060181,0,0,0,10,0,0
ENSMUSG00000060206,0,0,0,0,30,2
ENSMUSG00000060212,0,0,0,0,0,57
ENSMUSG00000060216,0,0,0,0,49,60
ENSMUSG00000060227,0,0,0,1,0,15
ENSMUSG00000060240,0,4,0,0,158,22
ENSMUSG00000060260,0,0,0,26,73,0
ENSMUSG00000060261,0,0,0,0,488,0
ENSMUSG00000060279,0,0,0,1,1,0
ENSMUSG00000060288,0,0,0,36,0,0
ENSMUSG00000060301,0,0,0,0,0,4
ENSMUSG00000060371,0,0,0,2,3,0
ENSMUSG00000060376,0,0,0,0,110,13
ENSMUSG00000060402,0,7,0,0,0,0
ENSMUSG00000060404,0,1,0,0,0,0
ENSMUSG00000060450,17,17,0,11,116,51
ENSMUSG00000060475,0,0,0,0,34,9
ENSMUSG00000060477,0,0,0,0,0,3
ENSMUSG00000060510,0,0,0,0,0,14
ENSMUSG00000060538,0,0,0,0,5,5
ENSMUSG00000060601,0,0,0,0,7,0
ENSMUSG00000060636,0,3,12,8,55,1
ENSMUSG00000060639,0,0,0,0,4,3
ENSMUSG00000060733,0,0,0,4,30,35
ENSMUSG00000060739,0,0,0,0,51,0
ENSMUSG00000060743,0,0,0,0,10,0
ENSMUSG00000060771,0,0,0,16,0,0
ENSMUSG00000060803,0,0,0,13,22,85
ENSMUSG00000060860,0,0,0,0,6,0
ENSMUSG00000060862,0,0,0,0,95,0
ENSMUSG00000060904,0,0,8,0,39,56
ENSMUSG00000060923,0,0,0,16,79,0
ENSMUSG00000060935,0,0,0,1,0,0
ENSMUSG00000060938,0,0,57,15,36,68
ENSMUSG00000060992,30,0,0,42,600,26
ENSMUSG00000061032,0,0,0,58,0,182
ENSMUSG00000061046,0,53,0,0,48,0
ENSMUSG00000061079,0,6,0,0,0,0
ENSMUSG00000061086,0,3,0,0,0,0
ENSMUSG00000061104,0,0,0,0,11,0
ENSMUSG00000061111,6,236,24,197,6754,922
ENSMUSG00000061118,0,4,16,43,138,0
ENSMUSG00000061119,0,0,0,0,0,19
ENSMUSG00000061130,0,0,0,3,22,3
ENSMUSG00000061207,0,4,35,31,212,42
ENSMUSG00000061244,0,0,0,0,29,26
ENSMUSG00000061273,0,0,0,0,30,0
ENSMUSG00000061288,0,0,0,6,56,15
ENSMUSG00000061306,0,0,0,0,11,2
ENSMUSG00000061315,0,0,0,11,98,44
ENSMUSG00000061360,0,0,72,24,240,12
ENSMUSG00000061411,0,0,0,0,80,0
ENSMUSG00000061436,0,0,0,2,40,0
ENSMUSG00000061451,0,0,0,0,11,0
ENSMUSG00000061461,0,9,0,0,27,0
ENSMUSG00000061474,0,0,0,17,36,15
ENSMUSG00000061477,0,0,6,2,88,8
ENSMUSG00000061479,0,0,0,0,9,0
ENSMUSG00000061518,0,5,0,34,209,43
ENSMUSG00000061559,0,0,0,11,98,94
ENSMUSG00000061578,0,0,0,0,0,15
ENSMUSG00000061589,0,0,0,0,80,0
ENSMUSG00000061601,0,0,0,15,14,0
ENSMUSG00000061607,0,3,0,0,1,0
ENSMUSG00000061613,0,0,0,0,0,3
ENSMUSG00000061650,0,0,0,0,0,2
ENSMUSG00000061666,0,7,0,7,21,12
ENSMUSG00000061689,0,0,11,7,315,18
ENSMUSG00000061718,0,0,0,0,0,10
ENSMUSG00000061731,0,0,0,10,6,0
ENSMUSG00000061751,0,0,0,0,7,0
ENSMUSG00000061762,0,0,0,0,25,0
ENSMUSG00000061787,0,0,0,0,15,22
ENSMUSG00000061878,0,0,0,0,0,2
ENSMUSG00000061887,0,0,0,0,262,47
ENSMUSG00000061898,0,0,0,0,1,0
ENSMUSG00000061904,0,0,0,9,43,134
ENSMUSG00000061911,0,26,0,3,323,19
ENSMUSG00000061979,0,0,0,0,37,0
ENSMUSG00000061981,0,0,0,38,0,0
ENSMUSG00000061983,0,0,0,8,3,7
ENSMUSG00000061984,0,0,0,1,0,0
ENSMUSG00000062006,0,0,16,0,32,0
ENSMUSG00000062014,0,0,0,0,9,0
ENSMUSG00000062040,0,0,0,0,21,0
ENSMUSG00000062078,0,0,0,0,14,0
ENSMUSG00000062098,0,0,0,0,0,12
ENSMUSG00000062110,0,3,0,0,0,0
ENSMUSG00000062115,0,0,0,6,0,0
ENSMUSG00000062116,0,0,0,0,189,0
ENSMUSG00000062169,0,0,0,0,17,76
ENSMUSG00000062175,0,0,0,0,2,0
ENSMUSG00000062190,0,0,0,0,4,0
ENSMUSG00000062202,0,0,12,0,0,8
ENSMUSG00000062232,0,0,0,0,0,11
ENSMUSG00000062234,0,0,0,0,11,6
ENSMUSG00000062252,0,0,0,0,17,0
ENSMUSG00000062257,0,6,0,0,62,2
ENSMUSG00000062270,0,0,0,0,3,0
ENSMUSG00000062328,0,0,0,0,54,7
ENSMUSG00000062352,0,0,0,0,115,0
ENSMUSG00000062376,0,5,6,37,1877,275
ENSMUSG00000062380,0,0,0,0,0,32
ENSMUSG00000062382,27,26,80,33,392,128
ENSMUSG00000062397,0,0,7,2,259,21
ENSMUSG00000062421,0,47,0,9,279,97
ENSMUSG00000062456,0,1,0,0,10,0
ENSMUSG00000062480,0,0,0,6,0,1
ENSMUSG00000062510,0,0,0,0,0,3
ENSMUSG00000062519,0,0,0,0,13,7
ENSMUSG00000062526,0,0,0,0,0,8
ENSMUSG00000062580,5,0,29,0,58,17
ENSMUSG00000062585,0,0,0,0,7,0
ENSMUSG00000062590,0,0,0,3,0,14
ENSMUSG00000062604,0,0,0,0,54,2
ENSMUSG00000062619,0,0,0,13,0,105
ENSMUSG00000062647,0,0,0,0,6,0
ENSMUSG00000062661,0,0,0,0,13,83
ENSMUSG00000062683,0,0,5,0,79,0
ENSMUSG00000062691,0,1,0,0,30,0
ENSMUSG00000062729,0,0,0,0,2,0
ENSMUSG00000062743,0,0,0,0,0,8
ENSMUSG00000062753,9,3,5,9,349,36
ENSMUSG00000062760,0,0,0,0,15,23
ENSMUSG00000062761,0,0,0,0,5,0
ENSMUSG00000062762,0,0,0,0,93,37
ENSMUSG00000062825,0,9,9,47,523,152
ENSMUSG00000062901,0,4,0,7,11,0
ENSMUSG00000062929,0,8,0,12,166,219
ENSMUSG00000062961,0,0,0,18,0,8
ENSMUSG00000062963,0,31,26,2,132,51
ENSMUSG00000062981,0,9,43,18,204,11
ENSMUSG00000062995,0,0,0,4,0,0
ENSMUSG00000062997,0,23,28,18,658,137
ENSMUSG00000063015,0,0,21,0,31,18
ENSMUSG00000063019,0,7,0,22,142,52
ENSMUSG00000063065,0,6,0,29,697,123
ENSMUSG00000063077,0,0,0,0,31,0
ENSMUSG00000063142,5,0,0,0,0,0
ENSMUSG00000063160,0,0,0,1,21,96
ENSMUSG00000063179,0,0,0,0,12,0
ENSMUSG00000063200,0,0,0,5,53,3
ENSMUSG00000063229,0,0,43,25,434,117
ENSMUSG00000063235,0,81,0,7,0,0
ENSMUSG00000063236,0,0,0,0,56,10
ENSMUSG00000063253,0,0,0,0,125,0
ENSMUSG00000063273,0,1,0,0,0,0
ENSMUSG00000063275,0,0,4,1,71,0
ENSMUSG00000063316,0,1,0,0,11,6
ENSMUSG00000063317,0,0,0,0,38,0
ENSMUSG00000063334,0,18,0,0,4,0
ENSMUSG00000063358,0,0,0,0,72,6
ENSMUSG00000063382,0,0,189,4,150,0
ENSMUSG00000063406,0,0,0,0,1,0
ENSMUSG00000063410,0,0,0,0,12,0
ENSMUSG00000063412,3,0,4,4,181,15
ENSMUSG00000063428,0,1,0,0,0,0
ENSMUSG00000063439,0,0,0,9,23,0
ENSMUSG00000063455,0,1,0,0,0,0
ENSMUSG00000063457,28,0,18,11,397,1
ENSMUSG00000063480,0,2,0,0,58,5
ENSMUSG00000063511,0,0,0,0,113,0
ENSMUSG00000063524,7,0,0,0,0,0
ENSMUSG00000063535,0,0,20,0,0,0
ENSMUSG00000063550,0,0,0,0,12,0
ENSMUSG00000063558,0,0,0,0,0,12
ENSMUSG00000063568,0,1,0,0,29,0
ENSMUSG00000063576,0,0,0,6,10,2
ENSMUSG00000063594,0,0,0,0,2,0
ENSMUSG00000063632,0,9,0,7,340,181
ENSMUSG00000063659,0,0,0,7,35,0
ENSMUSG00000063694,0,5,28,24,37,39
ENSMUSG00000063698,0,0,3,0,17,15
ENSMUSG00000063730,0,0,0,0,0,2
ENSMUSG00000063760,0,0,0,0,0,62
ENSMUSG00000063765,0,0,0,0,298,0
ENSMUSG00000063787,0,2,0,0,31,0
ENSMUSG00000063800,0,0,1,0,29,0
ENSMUSG00000063801,0,0,0,0,1,0
ENSMUSG00000063802,0,0,0,0,10,67
ENSMUSG00000063856,0,0,0,0,202,17
ENSMUSG00000063870,0,0,0,26,91,17
ENSMUSG00000063882,0,3,64,37,653,35
ENSMUSG00000063887,0,0,0,0,6,0
ENSMUSG00000063888,0,0,0,0,76,1
ENSMUSG00000063952,0,0,0,0,124,0
ENSMUSG00000063953,0,0,0,0,0,6
ENSMUSG00000063954,0,0,2,0,0,0
ENSMUSG00000063972,0,0,0,0,2,0
ENSMUSG00000064023,0,0,0,5,0,0
ENSMUSG00000064030,0,0,0,0,10,0
ENSMUSG00000064043,0,0,0,0,10,0
ENSMUSG00000064068,0,0,0,5,8,33
ENSMUSG00000064084,0,0,2,2,2,4
ENSMUSG00000064115,0,0,0,9,266,27
ENSMUSG00000064120,0,0,0,0,0,31
ENSMUSG00000064125,0,1,0,0,128,0
ENSMUSG00000064138,0,0,0,3,108,0
ENSMUSG00000064201,0,0,0,3,0,0
ENSMUSG00000064210,0,0,0,6,13,0
ENSMUSG00000064220,0,0,0,0,2,0
ENSMUSG00000064225,0,11,0,0,25,20
ENSMUSG00000064247,0,0,0,7,51,18
ENSMUSG00000064254,0,0,0,6,0,0
ENSMUSG00000064264,0,0,41,22,71,5
ENSMUSG00000064284,0,0,0,2,33,0
ENSMUSG00000064302,0,0,0,0,22,0
ENSMUSG00000064307,0,0,0,0,0,23
ENSMUSG00000064326,0,0,0,0,44,0
ENSMUSG00000065954,0,0,0,9,10,0
ENSMUSG00000065990,0,1,37,0,146,4
ENSMUSG00000066036,0,0,0,0,105,57
ENSMUSG00000066148,0,0,0,5,114,12
ENSMUSG00000066149,0,8,12,0,191,15
ENSMUSG00000066151,0,0,0,0,109,0
ENSMUSG00000066189,0,0,0,0,29,0
ENSMUSG00000066232,0,0,10,0,1,0
ENSMUSG00000066233,0,0,7,14,405,67
ENSMUSG00000066235,0,0,0,0,5,10
ENSMUSG00000066258,0,0,0,2,0,0
ENSMUSG00000066278,0,23,0,94,0,59
ENSMUSG00000066324,0,0,0,22,24,20
ENSMUSG00000066357,0,0,0,0,12,15
ENSMUSG00000066392,0,4,0,0,0,0
ENSMUSG00000066441,0,0,0,6,15,0
ENSMUSG00000066442,0,0,0,0,0,5
ENSMUSG00000066456,0,36,12,0,103,25
ENSMUSG00000066551,1,55,0,6,256,49
ENSMUSG00000066595,0,0,0,0,0,17
ENSMUSG00000066607,0,0,0,0,4,0
ENSMUSG00000066621,0,0,0,0,216,53
ENSMUSG00000066640,0,0,0,5,188,0
ENSMUSG00000066643,0,0,0,0,175,0
ENSMUSG00000066652,0,0,0,9,0,0
ENSMUSG00000066705,0,0,0,0,61,0
ENSMUSG00000066721,0,0,0,3,7,0
ENSMUSG00000066798,0,0,0,0,3,0
ENSMUSG00000066803,0,0,0,0,8,0
ENSMUSG00000066829,0,0,0,0,47,0
ENSMUSG00000066839,0,0,0,0,0,13
ENSMUSG00000066880,0,0,0,0,0,14
ENSMUSG00000066892,0,2,0,0,0,0
ENSMUSG00000066900,0,0,0,0,35,0
ENSMUSG00000066952,0,0,0,1,0,0
ENSMUSG00000067028,0,0,0,0,15,0
ENSMUSG00000067071,0,0,11,0,36,20
ENSMUSG00000067148,0,0,0,0,44,10
ENSMUSG00000067194,0,0,0,0,216,33
ENSMUSG00000067199,0,0,0,0,0,6
ENSMUSG00000067212,0,1,0,0,0,0
ENSMUSG00000067242,0,0,0,0,0,4
ENSMUSG00000067274,0,2,24,8,66,12
ENSMUSG00000067288,0,7,0,35,99,24
ENSMUSG00000067424,0,0,0,0,3,0
ENSMUSG00000067629,0,1,4,0,26,0
ENSMUSG00000067713,0,0,0,0,180,16
ENSMUSG00000067722,6,0,0,0,52,0
ENSMUSG00000067786,0,0,16,62,69,66
ENSMUSG00000067787,1,0,0,0,16,0
ENSMUSG00000067818,0,0,0,0,1,0
ENSMUSG00000067825,0,0,0,0,0,1
ENSMUSG00000067847,0,8,77,42,391,60
ENSMUSG00000067851,0,0,0,0,5,0
ENSMUSG00000067873,0,0,0,0,25,0
ENSMUSG00000067879,0,0,0,0,24,4
ENSMUSG00000067889,0,4,112,64,539,145
ENSMUSG00000067924,0,0,18,2,88,0
ENSMUSG00000067925,0,0,79,18,60,8
ENSMUSG00000067931,0,0,0,6,0,0
ENSMUSG00000067995,0,5,0,0,0,0
ENSMUSG00000068037,0,0,0,7,99,0
ENSMUSG00000068039,0,0,0,2,0,18
ENSMUSG00000068040,0,0,0,0,57,0
ENSMUSG00000068099,0,0,34,74,658,304
ENSMUSG00000068101,0,0,0,25,0,25
ENSMUSG00000068134,0,0,0,25,45,37
ENSMUSG00000068184,0,0,0,0,75,7
ENSMUSG00000068205,0,11,0,0,248,58
ENSMUSG00000068206,0,0,28,0,0,7
ENSMUSG00000068231,0,0,0,0,1,0
ENSMUSG00000068240,0,0,3,5,20,5
ENSMUSG00000068264,0,0,8,5,139,10
ENSMUSG00000068267,1,0,0,0,174,22
ENSMUSG00000068284,0,0,0,10,0,0
ENSMUSG00000068290,0,0,0,8,165,25
ENSMUSG00000068329,0,20,0,3,237,197
ENSMUSG00000068373,0,0,0,0,17,12
ENSMUSG00000068391,0,0,0,0,140,71
ENSMUSG00000068457,0,0,0,0,15,0
ENSMUSG00000068479,0,0,0,5,3,6
ENSMUSG00000068523,0,0,0,0,22,10
ENSMUSG00000068551,0,0,0,0,0,9
ENSMUSG00000068580,0,0,7,0,0,0
ENSMUSG00000068617,0,0,0,0,15,0
ENSMUSG00000068686,0,0,0,0,17,0
ENSMUSG00000068696,0,0,0,0,0,13
ENSMUSG00000068739,0,1,0,0,91,20
ENSMUSG00000068740,0,0,0,0,0,16
ENSMUSG00000068749,0,0,0,0,0,12
ENSMUSG00000068798,0,0,0,0,55,0
ENSMUSG00000068823,0,0,15,8,57,73
ENSMUSG00000068876,0,0,0,0,0,15
ENSMUSG00000068921,0,0,0,7,0,7
ENSMUSG00000068923,0,27,4,35,463,162
ENSMUSG00000069020,0,0,60,80,218,106
ENSMUSG00000069045,0,0,0,7,195,1
ENSMUSG00000069089,0,0,0,0,4,0
ENSMUSG00000069171,0,2,0,0,0,0
ENSMUSG00000069184,0,0,0,0,8,0
ENSMUSG00000069227,0,0,0,14,8,0
ENSMUSG00000069255,0,0,0,0,0,11
ENSMUSG00000069301,0,0,0,0,6,0
ENSMUSG00000069302,0,0,0,0,1,0
ENSMUSG00000069303,0,0,0,0,4,0
ENSMUSG00000069307,0,0,0,0,3,0
ENSMUSG00000069308,0,0,0,0,1,0
ENSMUSG00000069309,0,0,0,0,1,0
ENSMUSG00000069520,0,0,0,0,38,0
ENSMUSG00000069565,0,0,0,0,28,48
ENSMUSG00000069601,0,0,0,0,10,6
ENSMUSG00000069662,0,7,0,15,104,8
ENSMUSG00000069670,0,0,0,0,18,36
ENSMUSG00000069744,0,0,0,0,60,0
ENSMUSG00000069844,0,0,0,0,0,28
ENSMUSG00000069899,0,7,0,0,53,20
ENSMUSG00000069920,0,0,0,0,1,0
ENSMUSG00000070000,0,0,0,12,0,0
ENSMUSG00000070003,0,81,0,99,1270,137
ENSMUSG00000070056,0,0,0,0,81,8
ENSMUSG00000070283,0,3,0,0,0,43
ENSMUSG00000070284,0,9,0,0,0,0
ENSMUSG00000070304,0,8,9,0,42,10
ENSMUSG00000070319,0,0,2,11,43,0
ENSMUSG00000070371,0,1,0,0,0,0
ENSMUSG00000070372,0,0,2,0,0,0
ENSMUSG00000070394,0,176,192,91,1358,485
ENSMUSG00000070425,0,0,0,0,15,0
ENSMUSG00000070426,0,0,0,0,0,8
ENSMUSG00000070476,0,0,0,24,166,17
ENSMUSG00000070493,0,9,9,68,800,1156
ENSMUSG00000070495,0,0,2,4,7,13
ENSMUSG00000070527,0,0,1,0,63,13
ENSMUSG00000070570,0,72,40,26,560,36
ENSMUSG00000070605,0,0,0,0,40,0
ENSMUSG00000070639,0,0,0,0,20,0
ENSMUSG00000070699,0,0,0,0,39,0
ENSMUSG00000070705,0,0,21,0,11,69
ENSMUSG00000070713,0,0,2,0,4,2
ENSMUSG00000070738,0,0,0,0,22,0
ENSMUSG00000070802,0,2,0,0,20,5
ENSMUSG00000070858,0,68,78,53,610,96
ENSMUSG00000070923,0,0,0,0,4,0
ENSMUSG00000070939,0,10,0,0,0,0
ENSMUSG00000070953,0,0,0,0,0,49
ENSMUSG00000071014,0,0,9,2,25,8
ENSMUSG00000071054,0,0,0,0,50,0
ENSMUSG00000071064,0,0,0,0,15,6
ENSMUSG00000071072,0,6,0,0,17,13
ENSMUSG00000071073,0,2,0,0,166,70
ENSMUSG00000071074,0,0,0,0,34,0
ENSMUSG00000071076,35,0,0,11,44,16
ENSMUSG00000071078,19,28,113,35,602,32
ENSMUSG00000071172,0,0,0,0,91,0
ENSMUSG00000071180,0,0,0,0,51,0
ENSMUSG00000071234,0,0,0,0,92,0
ENSMUSG00000071252,0,0,0,0,0,1
ENSMUSG00000071253,0,0,7,0,0,30
ENSMUSG00000071266,0,0,0,0,8,0
ENSMUSG00000071337,0,0,0,3,0,0
ENSMUSG00000071359,0,1,0,0,42,18
ENSMUSG00000071369,0,0,15,0,6,0
ENSMUSG00000071415,0,0,0,4,31,0
ENSMUSG00000071451,0,0,0,0,55,0
ENSMUSG00000071477,0,0,0,0,35,7
ENSMUSG00000071478,0,0,0,0,3,0
ENSMUSG00000071497,0,0,0,0,6,2
ENSMUSG00000071528,0,0,3,3,92,30
ENSMUSG00000071533,0,0,0,0,20,0
ENSMUSG00000071604,0,0,0,0,26,0
ENSMUSG00000071632,0,0,494,0,1041,61
ENSMUSG00000071644,0,0,7,0,30,12
ENSMUSG00000071649,40,0,0,0,0,6
ENSMUSG00000071650,0,12,0,0,0,0
ENSMUSG00000071653,0,0,0,0,10,7
ENSMUSG00000071654,44,0,123,19,616,115
ENSMUSG00000071655,0,0,0,0,82,3
ENSMUSG00000071656,0,0,0,0,7,0
ENSMUSG00000071657,0,0,0,2,0,18
ENSMUSG00000071658,0,8,0,17,146,126
ENSMUSG00000071659,0,0,0,0,17,0
ENSMUSG00000071662,0,0,0,39,30,0
ENSMUSG00000071708,0,0,18,36,33,23
ENSMUSG00000071719,0,0,0,0,48,0
ENSMUSG00000071748,0,0,0,0,27,0
ENSMUSG00000071866,0,21,0,6,117,26
ENSMUSG00000072214,48,6,0,56,1021,203
ENSMUSG00000072235,0,11,89,25,91,157
ENSMUSG00000072294,0,0,0,0,52,0
ENSMUSG00000072437,0,0,0,1,26,0
ENSMUSG00000072501,0,0,0,0,49,0
ENSMUSG00000072582,0,0,0,0,2,14
ENSMUSG00000072623,0,0,0,0,6,0
ENSMUSG00000072640,0,0,0,0,396,30
ENSMUSG00000072676,0,0,0,7,72,0
ENSMUSG00000072694,104,1,4,148,696,443
ENSMUSG00000072704,0,0,0,6,112,132
ENSMUSG00000072720,0,10,0,0,0,0
ENSMUSG00000072739,0,0,0,0,3,0
ENSMUSG00000072772,21,13,0,25,205,58
ENSMUSG00000072825,0,0,0,0,50,39
ENSMUSG00000072872,0,0,0,0,0,8
ENSMUSG00000072875,0,0,0,0,5,0
ENSMUSG00000072964,0,0,0,0,12,0
ENSMUSG00000072966,0,4,0,0,0,0
ENSMUSG00000073079,0,0,0,6,89,0
ENSMUSG00000073102,0,0,16,0,0,0
ENSMUSG00000073131,0,0,0,0,1,0
ENSMUSG00000073139,0,0,0,0,15,0
ENSMUSG00000073155,9,26,20,66,1442,326
ENSMUSG00000073293,0,0,0,0,0,10
ENSMUSG00000073295,0,0,0,0,0,10
ENSMUSG00000073412,0,2,67,14,9,0
ENSMUSG00000073423,0,0,0,5,183,0
ENSMUSG00000073433,10,145,9,243,3581,246
ENSMUSG00000073435,0,0,0,4,62,11
ENSMUSG00000073448,0,0,9,0,0,0
ENSMUSG00000073468,0,18,0,17,294,211
ENSMUSG00000073514,0,0,0,0,40,0
ENSMUSG00000073557,0,0,0,0,4,0
ENSMUSG00000073563,0,0,0,0,4,43
ENSMUSG00000073600,0,0,15,0,0,0
ENSMUSG00000073616,41,59,283,62,1423,407
ENSMUSG00000073639,0,0,0,0,0,5
ENSMUSG00000073643,0,0,0,3,0,51
ENSMUSG00000073676,0,9,0,0,52,0
ENSMUSG00000073678,0,0,0,0,108,0
ENSMUSG00000073684,0,0,0,0,84,17
ENSMUSG00000073702,0,10,47,8,133,15
ENSMUSG00000073705,0,0,0,8,0,0
ENSMUSG00000073725,0,0,0,0,6,0
ENSMUSG00000073755,0,0,0,0,38,0
ENSMUSG00000073775,0,0,0,0,64,0
ENSMUSG00000073838,0,0,0,74,65,0
ENSMUSG00000073888,0,0,3,5,134,28
ENSMUSG00000074001,0,0,0,0,0,12
ENSMUSG00000074030,0,0,0,0,0,27
ENSMUSG00000074093,0,0,0,7,0,6
ENSMUSG00000074121,0,0,0,0,4,0
ENSMUSG00000074129,5,30,98,51,380,277
ENSMUSG00000074165,0,0,0,5,0,0
ENSMUSG00000074182,0,0,0,0,0,9
ENSMUSG00000074194,0,0,0,0,7,0
ENSMUSG00000074211,0,0,196,4,259,33
ENSMUSG00000074212,0,1,0,10,52,83
ENSMUSG00000074227,158,0,0,0,0,28
ENSMUSG00000074247,0,4,138,0,304,258
ENSMUSG00000074358,0,0,0,0,22,14
ENSMUSG00000074405,0,0,0,0,0,16
ENSMUSG00000074406,0,0,0,0,71,0
ENSMUSG00000074476,0,0,0,0,13,4
ENSMUSG00000074480,0,0,0,0,0,3
ENSMUSG00000074513,0,0,0,0,0,1
ENSMUSG00000074519,0,0,0,0,26,0
ENSMUSG00000074582,0,0,0,0,0,2
ENSMUSG00000074649,4,3,0,10,797,276
ENSMUSG00000074656,0,2,11,4,184,208
ENSMUSG00000074657,0,4,0,0,380,38
ENSMUSG00000074671,0,0,0,5,0,0
ENSMUSG00000074682,0,0,0,0,30,0
ENSMUSG00000074698,0,0,0,0,14,0
ENSMUSG00000074733,0,3,0,0,0,63
ENSMUSG00000074736,0,0,4,0,9,0
ENSMUSG00000074738,0,0,0,2,11,0
ENSMUSG00000074748,0,34,29,75,682,145
ENSMUSG00000074754,0,0,15,0,112,0
ENSMUSG00000074781,0,0,0,3,5,0
ENSMUSG00000074797,0,0,13,0,12,12
ENSMUSG00000074802,0,0,0,0,8,8
ENSMUSG00000074884,5,36,29,19,237,126
ENSMUSG00000074886,0,12,43,20,226,16
ENSMUSG00000074923,0,10,0,50,107,0
ENSMUSG00000074925,0,0,0,3,17,13
ENSMUSG00000075000,0,0,0,0,445,0
ENSMUSG00000075012,0,3,0,0,0,0
ENSMUSG00000075054,0,3,0,0,21,0
ENSMUSG00000075125,0,0,0,0,6,0
ENSMUSG00000075224,0,0,0,0,29,0
ENSMUSG00000075227,0,12,35,15,4,19
ENSMUSG00000075232,0,0,0,7,0,25
ENSMUSG00000075296,0,0,0,0,0,44
ENSMUSG00000075307,0,0,0,2,6,6
ENSMUSG00000075318,0,0,0,0,6,17
ENSMUSG00000075334,0,0,0,3,186,0
ENSMUSG00000075376,0,0,0,0,0,10
ENSMUSG00000075467,0,3,14,0,17,60
ENSMUSG00000075470,0,0,0,0,22,0
ENSMUSG00000075486,0,3,1,5,54,0
ENSMUSG00000075593,0,0,0,0,3,0
ENSMUSG00000075595,0,10,0,2,6,1
ENSMUSG00000075600,0,0,0,0,2,0
ENSMUSG00000075700,0,0,20,0,11,3
ENSMUSG00000075701,0,0,0,2,34,6
ENSMUSG00000075702,0,0,0,0,18,0
ENSMUSG00000075705,6,0,0,14,403,15
ENSMUSG00000075706,0,70,409,74,207,294
ENSMUSG00000076431,0,2,1,3,14,0
ENSMUSG00000076432,0,0,0,0,0,5
ENSMUSG00000076437,0,16,0,7,139,25
ENSMUSG00000077450,0,0,0,0,25,34
ENSMUSG00000078139,0,1,1,7,5,3
ENSMUSG00000078154,0,0,0,0,1,0
ENSMUSG00000078185,0,0,0,0,8,0
ENSMUSG00000078193,0,8,6,8,251,45
ENSMUSG00000078201,0,0,0,0,10,0
ENSMUSG00000078249,0,0,0,0,5,12
ENSMUSG00000078307,0,0,0,0,8,14
ENSMUSG00000078317,0,0,0,0,37,98
ENSMUSG00000078348,0,13,0,13,59,46
ENSMUSG00000078350,0,0,0,2,0,0
ENSMUSG00000078427,0,1,23,23,105,0
ENSMUSG00000078429,0,0,0,4,0,0
ENSMUSG00000078440,0,0,2,17,493,25
ENSMUSG00000078451,0,0,0,0,4,0
ENSMUSG00000078453,0,0,1,0,12,161
ENSMUSG00000078490,0,0,0,6,2,15
ENSMUSG00000078515,0,0,0,0,16,10
ENSMUSG00000078532,0,0,25,0,50,102
ENSMUSG00000078552,0,14,0,0,0,0
ENSMUSG00000078570,0,11,0,0,240,23
ENSMUSG00000078572,0,21,313,25,61,72
ENSMUSG00000078578,10,0,5,2,8,71
ENSMUSG00000078584,0,0,0,25,76,39
ENSMUSG00000078591,0,0,0,0,14,7
ENSMUSG00000078619,0,0,0,0,0,9
ENSMUSG00000078622,0,0,0,0,7,0
ENSMUSG00000078630,0,0,0,0,5,0
ENSMUSG00000078652,0,0,0,1,36,0
ENSMUSG00000078676,0,0,0,0,42,1
ENSMUSG00000078681,0,0,10,7,62,0
ENSMUSG00000078695,11,0,0,0,9,1
ENSMUSG00000078713,0,24,5,42,237,48
ENSMUSG00000078747,0,0,0,0,8,4
ENSMUSG00000078765,0,0,0,11,43,0
ENSMUSG00000078784,0,2,0,0,21,3
ENSMUSG00000078786,0,0,0,0,3,0
ENSMUSG00000078789,0,0,0,0,8,0
ENSMUSG00000078794,0,0,0,26,40,0
ENSMUSG00000078812,0,0,0,13,420,43
ENSMUSG00000078813,0,0,0,0,7,0
ENSMUSG00000078815,0,0,0,0,0,13
ENSMUSG00000078816,0,0,0,0,0,20
ENSMUSG00000078851,0,0,0,3,15,0
