ENSG_id,Gene_Name,Category
ENSG00000198000,NOL8,shared
ENSG00000198001,IRAK4,shared
ENSG00000198003,ODAD3,shared
ENSG00000198015,MRPL42,shared
ENSG00000198018,ENTPD7,shared
ENSG00000198026,ZNF335,shared
ENSG00000198034,RPS4X,shared
ENSG00000198039,ZNF273,shared
ENSG00000198040,ZNF84,shared
ENSG00000198042,MAK16,shared
ENSG00000198053,SIRPA,shared
ENSG00000198055,GRK6,shared
ENSG00000198056,PRIM1,shared
ENSG00000198060,MARCHF5,shared
ENSG00000198064,NPIPB13,shared
ENSG00000198075,SULT1C4,shared
ENSG00000198081,ZBTB14,shared
ENSG00000198087,CD2AP,shared
ENSG00000198088,NUP62CL,shared
ENSG00000198089,SFI1,shared
ENSG00000198093,ZNF649,shared
ENSG00000198105,ZNF248,shared
ENSG00000198108,CHSY3,shared
ENSG00000198113,TOR4A,shared
ENSG00000198121,LPAR1,shared
ENSG00000198125,MB,shared
ENSG00000198130,HIBCH,shared
ENSG00000198131,ZNF544,shared
ENSG00000198133,TMEM229B,shared
ENSG00000198142,SOWAHC,shared
ENSG00000198146,ZNF770,shared
ENSG00000198156,NPIPB6,shared
ENSG00000198157,HMGN5,shared
ENSG00000198160,MIER1,shared
ENSG00000198162,MAN1A2,shared
ENSG00000198168,SVIP,shared
ENSG00000198169,ZNF251,shared
ENSG00000198171,DDRGK1,shared
ENSG00000198176,TFDP1,shared
ENSG00000198178,CLEC4C,shared
ENSG00000198182,ZNF607,shared
ENSG00000198185,ZNF334,shared
ENSG00000198189,HSD17B11,shared
ENSG00000198198,SZT2,shared
ENSG00000198203,SULT1C2,shared
ENSG00000198205,ZXDA,shared
ENSG00000198208,RPS6KL1,shared
ENSG00000198218,QRICH1,shared
ENSG00000198223,CSF2RA,shared
ENSG00000198225,FKBP1C,shared
ENSG00000198231,DDX42,shared
ENSG00000198242,RPL23A,shared
ENSG00000198246,SLC29A3,shared
ENSG00000198252,STYX,shared
ENSG00000198258,UBL5,shared
ENSG00000198265,HELZ,shared
ENSG00000198270,TMEM116,shared
ENSG00000198276,UCKL1,shared
ENSG00000198298,ZNF485,shared
ENSG00000198301,SDAD1,shared
ENSG00000198315,ZKSCAN8,shared
ENSG00000198324,PHETA1,shared
ENSG00000198331,HYLS1,shared
ENSG00000198342,ZNF442,shared
ENSG00000198346,ZNF813,shared
ENSG00000198353,HOXC4,shared
ENSG00000198355,PIM3,shared
ENSG00000198356,GET3,shared
ENSG00000198363,ASPH,shared
ENSG00000198369,SPRED2,shared
ENSG00000198373,WWP2,shared
ENSG00000198380,GFPT1,shared
ENSG00000198382,UVRAG,shared
ENSG00000198393,ZNF26,shared
ENSG00000198398,TMEM207,shared
ENSG00000198399,ITSN2,shared
ENSG00000198400,NTRK1,shared
ENSG00000198408,OGA,shared
ENSG00000198417,MT1F,shared
ENSG00000198420,TCAF1,shared
ENSG00000198431,TXNRD1,shared
ENSG00000198435,NRARP,shared
ENSG00000198440,ZNF583,shared
ENSG00000198453,ZNF568,shared
ENSG00000198455,ZXDB,shared
ENSG00000198464,ZNF480,shared
ENSG00000198466,ZNF587,shared
ENSG00000198467,TPM2,shared
ENSG00000198478,SH3BGRL2,shared
ENSG00000198482,ZNF808,shared
ENSG00000198492,YTHDF2,shared
ENSG00000198498,TMA16,shared
ENSG00000198502,HLA-DRB5,shared
ENSG00000198513,ATL1,shared
ENSG00000198515,CNGA1,shared
ENSG00000198517,MAFK,shared
ENSG00000198520,ARMH1,shared
ENSG00000198522,GPN1,shared
ENSG00000198535,C2CD4A,shared
ENSG00000198538,ZNF28,shared
ENSG00000198546,ZNF511,shared
ENSG00000198551,ZNF627,shared
ENSG00000198553,KCNRG,shared
ENSG00000198554,WDHD1,shared
ENSG00000198556,ZNF789,shared
ENSG00000198561,CTNND1,shared
ENSG00000198563,DDX39B,shared
ENSG00000198576,ARC,shared
ENSG00000198585,NUDT16,shared
ENSG00000198586,TLK1,shared
ENSG00000198589,LRBA,shared
ENSG00000198597,ZNF536,shared
ENSG00000198598,MMP17,shared
ENSG00000198604,BAZ1A,shared
ENSG00000198612,COPS8,shared
ENSG00000198624,CCDC69,shared
ENSG00000198625,MDM4,shared
ENSG00000198626,RYR2,shared
ENSG00000198642,KLHL9,shared
ENSG00000198646,NCOA6,shared
ENSG00000198648,STK39,shared
ENSG00000198650,TAT,shared
ENSG00000198663,C6orf89,shared
ENSG00000198668,CALM1,shared
ENSG00000198673,TAFA2,shared
ENSG00000198677,TTC37,shared
ENSG00000198680,TUSC1,shared
ENSG00000198681,MAGEA1,shared
ENSG00000198682,PAPSS2,shared
ENSG00000198689,SLC9A6,shared
ENSG00000198690,FAN1,shared
ENSG00000198700,IPO9,shared
ENSG00000198707,CEP290,shared
ENSG00000198715,GLMP,shared
ENSG00000198718,TOGARAM1,shared
ENSG00000198719,DLL1,shared
ENSG00000198720,ANKRD13B,shared
ENSG00000198721,ECI2,shared
ENSG00000198722,UNC13B,shared
ENSG00000198723,TEX45,shared
ENSG00000198728,LDB1,shared
ENSG00000198729,PPP1R14C,shared
ENSG00000198730,CTR9,shared
ENSG00000198732,SMOC1,shared
ENSG00000198736,MSRB1,shared
ENSG00000198740,ZNF652,shared
ENSG00000198742,SMURF1,shared
ENSG00000198743,SLC5A3,shared
ENSG00000198746,GPATCH3,shared
ENSG00000198752,CDC42BPB,shared
ENSG00000198754,OXCT2,shared
ENSG00000198755,RPL10A,shared
ENSG00000198756,COLGALT2,shared
ENSG00000198774,RASSF9,shared
ENSG00000198780,FAM169A,shared
ENSG00000198783,ZNF830,shared
ENSG00000198785,GRIN3A,shared
ENSG00000198791,CNOT7,shared
ENSG00000198792,TMEM184B,shared
ENSG00000198793,MTOR,shared
ENSG00000198794,SCAMP5,shared
ENSG00000198795,ZNF521,shared
ENSG00000198796,ALPK2,shared
ENSG00000198799,LRIG2,shared
ENSG00000198805,PNP,shared
ENSG00000198807,PAX9,shared
ENSG00000198814,GK,shared
ENSG00000198815,FOXJ3,shared
ENSG00000198816,ZNF358,shared
ENSG00000198818,SFT2D1,shared
ENSG00000198822,GRM3,shared
ENSG00000198824,CHAMP1,shared
ENSG00000198825,INPP5F,shared
ENSG00000198826,ARHGAP11A,shared
ENSG00000198830,HMGN2,shared
ENSG00000198832,SELENOM,shared
ENSG00000198833,UBE2J1,shared
ENSG00000198835,GJC2,shared
ENSG00000198836,OPA1,shared
ENSG00000198837,DENND4B,shared
ENSG00000198838,RYR3,shared
ENSG00000198839,ZNF277,shared
ENSG00000198841,KTI12,shared
ENSG00000198843,SELENOT,shared
ENSG00000198846,TOX,shared
ENSG00000198853,RUSC2,shared
ENSG00000198855,FICD,shared
ENSG00000198856,OSTC,shared
ENSG00000198858,R3HDM4,shared
ENSG00000198860,TSEN15,shared
ENSG00000198862,LTN1,shared
ENSG00000198863,RUNDC1,shared
ENSG00000198870,STKLD1,shared
ENSG00000198873,GRK5,shared
ENSG00000198874,TYW1,shared
ENSG00000198876,DCAF12,shared
ENSG00000198879,SFMBT2,shared
ENSG00000198881,ASB12,shared
ENSG00000198885,ITPRIPL1,shared
ENSG00000198887,SMC5,shared
ENSG00000198890,PRMT6,shared
ENSG00000198892,SHISA4,shared
ENSG00000198894,CIPC,shared
ENSG00000198898,CAPZA2,shared
ENSG00000198900,TOP1,shared
ENSG00000198901,PRC1,shared
ENSG00000198909,MAP3K3,shared
ENSG00000198910,L1CAM,shared
ENSG00000198911,SREBF2,shared
ENSG00000198912,C1orf174,shared
ENSG00000198914,POU3F3,shared
ENSG00000198915,RASGEF1A,shared
ENSG00000198918,RPL39,shared
ENSG00000198919,DZIP3,shared
ENSG00000198920,KIAA0753,shared
ENSG00000198924,DCLRE1A,shared
ENSG00000198925,ATG9A,shared
ENSG00000198929,NOS1AP,shared
ENSG00000198930,CSAG1,shared
ENSG00000198931,APRT,shared
ENSG00000198932,GPRASP1,shared
ENSG00000198933,TBKBP1,shared
ENSG00000198934,MAGEE1,shared
ENSG00000198937,CCDC167,shared
ENSG00000198939,ZFP2,shared
ENSG00000198944,SOWAHA,shared
ENSG00000198945,L3MBTL3,shared
ENSG00000198947,DMD,shared
ENSG00000198948,MFAP3L,shared
ENSG00000198951,NAGA,shared
ENSG00000198952,SMG5,shared
ENSG00000198954,KIFBP,shared
ENSG00000198959,TGM2,shared
ENSG00000198960,ARMCX6,shared
ENSG00000198961,PJA2,shared
ENSG00000198963,RORB,shared
ENSG00000198964,SGMS1,shared
ENSG00000203326,ZNF525,shared
ENSG00000203485,INF2,shared
ENSG00000203499,IQANK1,shared
ENSG00000203546,ENSG00000203546,shared
ENSG00000203666,EFCAB2,shared
ENSG00000203667,COX20,shared
ENSG00000203668,CHML,shared
ENSG00000203685,STUM,shared
ENSG00000203697,CAPN8,shared
ENSG00000203705,TATDN3,shared
ENSG00000203722,RAET1G,shared
ENSG00000203724,C1orf53,shared
ENSG00000203727,SAMD5,shared
ENSG00000203734,ECT2L,shared
ENSG00000203740,NTMT2,shared
ENSG00000203757,OR6K3,shared
ENSG00000203760,CENPW,shared
ENSG00000203778,FAM229B,shared
ENSG00000203780,FANK1,shared
ENSG00000203791,EEF1AKMT2,shared
ENSG00000203805,PLPP4,shared
ENSG00000203814,H2BC18,shared
ENSG00000203867,RBM20,shared
ENSG00000203872,C6orf163,shared
ENSG00000203877,RIPPLY2,shared
ENSG00000203879,GDI1,shared
ENSG00000203880,PCMTD2,shared
ENSG00000203883,SOX18,shared
ENSG00000203908,KHDC3L,shared
ENSG00000203943,SAMD13,shared
ENSG00000203950,RTL8A,shared
ENSG00000203952,CCDC160,shared
ENSG00000203965,EFCAB7,shared
ENSG00000203995,ZYG11A,shared
ENSG00000204010,IFIT1B,shared
ENSG00000204052,LRRC73,shared
ENSG00000204060,FOXO6,shared
ENSG00000204070,SYS1,shared
ENSG00000204084,INPP5B,shared
ENSG00000204086,RPA4,shared
ENSG00000204099,NEU4,shared
ENSG00000204103,MAFB,shared
ENSG00000204104,TRAF3IP1,shared
ENSG00000204116,CHIC1,shared
ENSG00000204120,GIGYF2,shared
ENSG00000204128,C2orf72,shared
ENSG00000204130,RUFY2,shared
ENSG00000204131,NHSL2,shared
ENSG00000204136,GGTA1,shared
ENSG00000204138,PHACTR4,shared
ENSG00000204140,CLPSL1,shared
ENSG00000204147,ASAH2B,shared
ENSG00000204152,TIMM23B,shared
ENSG00000204160,ZDHHC18,shared
ENSG00000204172,AGAP9,shared
ENSG00000204176,SYT15,shared
ENSG00000204178,MACO1,shared
ENSG00000204179,PTPN20,shared
ENSG00000204186,ZDBF2,shared
ENSG00000204209,DAXX,shared
ENSG00000204217,BMPR2,shared
ENSG00000204219,TCEA3,shared
ENSG00000204220,PFDN6,shared
ENSG00000204227,RING1,shared
ENSG00000204228,HSD17B8,shared
ENSG00000204231,RXRB,shared
ENSG00000204237,OXLD1,shared
ENSG00000204248,COL11A2,shared
ENSG00000204252,HLA-DOA,shared
ENSG00000204256,BRD2,shared
ENSG00000204257,HLA-DMA,shared
ENSG00000204262,COL5A2,shared
ENSG00000204264,PSMB8,shared
ENSG00000204267,TAP2,shared
ENSG00000204271,SPIN3,shared
ENSG00000204272,NBDY,shared
ENSG00000204287,HLA-DRA,shared
ENSG00000204301,NOTCH4,shared
ENSG00000204304,PBX2,shared
ENSG00000204305,AGER,shared
ENSG00000204308,RNF5,shared
ENSG00000204310,AGPAT1,shared
ENSG00000204311,PJVK,shared
ENSG00000204314,PRRT1,shared
ENSG00000204315,FKBPL,shared
ENSG00000204316,MRPL38,shared
ENSG00000204334,ERICH2,shared
ENSG00000204335,SP5,shared
ENSG00000204344,STK19,shared
ENSG00000204348,DXO,shared
ENSG00000204351,SKIV2L,shared
ENSG00000204356,NELFE,shared
ENSG00000204366,ZBTB12,shared
ENSG00000204370,SDHD,shared
ENSG00000204371,EHMT2,shared
ENSG00000204381,LAYN,shared
ENSG00000204385,SLC44A4,shared
ENSG00000204386,NEU1,shared
ENSG00000204388,HSPA1B,shared
ENSG00000204389,HSPA1A,shared
ENSG00000204390,HSPA1L,shared
ENSG00000204392,LSM2,shared
ENSG00000204394,VARS1,shared
ENSG00000204406,MBD5,shared
ENSG00000204410,MSH5,shared
ENSG00000204420,MPIG6B,shared
ENSG00000204427,ABHD16A,shared
ENSG00000204435,CSNK2B,shared
ENSG00000204438,GPANK1,shared
ENSG00000204439,C6orf47,shared
ENSG00000204444,APOM,shared
ENSG00000204463,BAG6,shared
ENSG00000204469,PRRC2A,shared
ENSG00000204472,AIF1,shared
ENSG00000204475,NCR3,shared
ENSG00000204482,LST1,shared
ENSG00000204498,NFKBIL1,shared
ENSG00000204514,ZNF814,shared
ENSG00000204516,MICB,shared
ENSG00000204519,ZNF551,shared
ENSG00000204520,MICA,shared
ENSG00000204524,ZNF805,shared
ENSG00000204525,HLA-C,shared
ENSG00000204531,POU5F1,shared
ENSG00000204536,CCHCR1,shared
ENSG00000204540,PSORS1C1,shared
ENSG00000204560,DHX16,shared
ENSG00000204564,C6orf136,shared
ENSG00000204568,MRPS18B,shared
ENSG00000204569,PPP1R10,shared
ENSG00000204574,ABCF1,shared
ENSG00000204576,PRR3,shared
ENSG00000204577,LILRB3,shared
ENSG00000204580,DDR1,shared
ENSG00000204590,GNL1,shared
ENSG00000204592,HLA-E,shared
ENSG00000204599,TRIM39,shared
ENSG00000204604,ZNF468,shared
ENSG00000204611,ZNF616,shared
ENSG00000204612,FOXB2,shared
ENSG00000204616,TRIM31,shared
ENSG00000204618,RNF39,shared
ENSG00000204619,PPP1R11,shared
ENSG00000204624,DISP3,shared
ENSG00000204628,RACK1,shared
ENSG00000204632,HLA-G,shared
ENSG00000204634,TBC1D8,shared
ENSG00000204642,HLA-F,shared
ENSG00000204653,ASPDH,shared
ENSG00000204655,MOG,shared
ENSG00000204673,AKT1S1,shared
ENSG00000204681,GABBR1,shared
ENSG00000204710,SPDYC,shared
ENSG00000204711,CFAP95,shared
ENSG00000204713,TRIM27,shared
ENSG00000204764,RANBP17,shared
ENSG00000204767,INSYN2B,shared
ENSG00000204815,ODAD4,shared
ENSG00000204839,MROH6,shared
ENSG00000204842,ATXN2,shared
ENSG00000204843,DCTN1,shared
ENSG00000204852,TCTN1,shared
ENSG00000204856,FAM216A,shared
ENSG00000204859,ZBTB48,shared
ENSG00000204866,IGFL2,shared
ENSG00000204899,MZT1,shared
ENSG00000204920,ZNF155,shared
ENSG00000204922,UQCC3,shared
ENSG00000204923,FBXO48,shared
ENSG00000204946,ZNF783,shared
ENSG00000204947,ZNF425,shared
ENSG00000204950,LRRC10B,shared
ENSG00000204954,C12orf73,shared
ENSG00000204956,PCDHGA1,shared
ENSG00000204977,TRIM13,shared
ENSG00000204991,SPIRE2,shared
ENSG00000205002,AARD,shared
ENSG00000205060,SLC35B4,shared
ENSG00000205078,SYCE1L,shared
ENSG00000205084,TMEM231,shared
ENSG00000205085,GARIN1A,shared
ENSG00000205089,CCNI2,shared
ENSG00000205090,TMEM240,shared
ENSG00000205111,CDKL4,shared
ENSG00000205116,TMEM88B,shared
ENSG00000205129,C4orf47,shared
ENSG00000205133,TRIQK,shared
ENSG00000205138,SDHAF1,shared
ENSG00000205143,ARID3C,shared
ENSG00000205155,PSENEN,shared
ENSG00000205189,ZBTB10,shared
ENSG00000205208,C4orf46,shared
ENSG00000205213,LGR4,shared
ENSG00000205220,PSMB10,shared
ENSG00000205238,SPDYE2,shared
ENSG00000205250,E2F4,shared
ENSG00000205268,PDE7A,shared
ENSG00000205269,TMEM170B,shared
ENSG00000205302,SNX2,shared
ENSG00000205309,NT5M,shared
ENSG00000205339,IPO7,shared
ENSG00000205352,PRR13,shared
ENSG00000205356,TECPR1,shared
ENSG00000205359,SLCO6A1,shared
ENSG00000205363,INSYN1,shared
ENSG00000205413,SAMD9,shared
ENSG00000205423,CNEP1R1,shared
ENSG00000205436,EXOC3L4,shared
ENSG00000205456,TP53TG3D,shared
ENSG00000205476,CCDC85C,shared
ENSG00000205482,SPDYE18,shared
ENSG00000205517,RGL3,shared
ENSG00000205531,NAP1L4,shared
ENSG00000205542,TMSB4X,shared
ENSG00000205544,TMEM256,shared
ENSG00000205571,SMN2,shared
ENSG00000205572,SERF1B,shared
ENSG00000205581,HMGN1,shared
ENSG00000205593,DENND6B,shared
ENSG00000205609,EIF3CL,shared
ENSG00000205629,LCMT1,shared
ENSG00000205639,MFSD2B,shared
ENSG00000205643,CDPF1,shared
ENSG00000205659,LIN52,shared
ENSG00000205670,SMIM11,shared
ENSG00000205683,DPF3,shared
ENSG00000205704,SMIM45,shared
ENSG00000205707,ETFRF1,shared
ENSG00000205726,ITSN1,shared
ENSG00000205730,ITPRIPL2,shared
ENSG00000205744,DENND1C,shared
ENSG00000205758,CRYZL1,shared
ENSG00000205765,RIMOC1,shared
ENSG00000205795,CYS1,shared
ENSG00000205808,PLPP6,shared
ENSG00000205809,KLRC2,shared
ENSG00000205810,KLRC3,shared
ENSG00000205832,C16orf96,shared
ENSG00000205835,GMNC,shared
ENSG00000205838,TTC23L,shared
ENSG00000205869,KRTAP5-1,shared
ENSG00000205903,ZNF316,shared
ENSG00000205922,ONECUT3,shared
ENSG00000205927,OLIG2,shared
ENSG00000205929,C21orf62,shared
ENSG00000205937,RNPS1,shared
ENSG00000205978,NYNRIN,shared
ENSG00000205981,DNAJC19,shared
ENSG00000206052,DOK6,shared
ENSG00000206053,JPT2,shared
ENSG00000206077,ZDHHC11B,shared
ENSG00000206113,CFAP99,shared
ENSG00000206140,TMEM191C,shared
ENSG00000206172,HBA1,shared
ENSG00000206418,RAB12,shared
ENSG00000206432,TMEM200C,shared
ENSG00000206503,HLA-A,shared
ENSG00000206527,HACD2,shared
ENSG00000206530,CFAP44,shared
ENSG00000206535,LNP1,shared
ENSG00000206538,VGLL3,shared
ENSG00000206557,TRIM71,shared
ENSG00000206559,ZCWPW2,shared
ENSG00000206560,ANKRD28,shared
ENSG00000206561,COLQ,shared
ENSG00000206562,METTL6,shared
ENSG00000211445,GPX3,shared
ENSG00000211448,DIO2,shared
ENSG00000211450,SELENOH,shared
ENSG00000211454,AKR7L,shared
ENSG00000211455,STK38L,shared
ENSG00000211456,SACM1L,shared
ENSG00000211460,TSN,shared
ENSG00000211584,SLC48A1,shared
ENSG00000212123,PRR22,shared
ENSG00000212124,TAS2R19,shared
ENSG00000212127,TAS2R14,shared
ENSG00000212710,CTAGE1,shared
ENSG00000212747,RTL8B,shared
ENSG00000212864,RNF208,shared
ENSG00000213015,ZNF580,shared
ENSG00000213020,ZNF611,shared
ENSG00000213023,SYT3,shared
ENSG00000213024,NUP62,shared
ENSG00000213047,DENND1B,shared
ENSG00000213064,SFT2D2,shared
ENSG00000213066,CEP43,shared
ENSG00000213079,SCAF8,shared
ENSG00000213085,CFAP45,shared
ENSG00000213096,ZNF254,shared
ENSG00000213123,DYNLT2B,shared
ENSG00000213139,CRYGS,shared
ENSG00000213160,KLHL23,shared
ENSG00000213185,FAM24B,shared
ENSG00000213186,TRIM59,shared
ENSG00000213190,MLLT11,shared
ENSG00000213199,ASIC3,shared
ENSG00000213213,CCDC183,shared
ENSG00000213231,TCL1B,shared
ENSG00000213281,NRAS,shared
ENSG00000213316,LTC4S,shared
ENSG00000213337,ANKRD39,shared
ENSG00000213339,QTRT1,shared
ENSG00000213341,CHUK,shared
ENSG00000213347,MXD3,shared
ENSG00000213366,GSTM2,shared
ENSG00000213380,COG8,shared
ENSG00000213390,ARHGAP19,shared
ENSG00000213397,HAUS7,shared
ENSG00000213398,LCAT,shared
ENSG00000213401,MAGEA12,shared
ENSG00000213420,GPC2,shared
ENSG00000213424,KRT222,shared
ENSG00000213445,SIPA1,shared
ENSG00000213462,ERV3-1,shared
ENSG00000213463,SYNJ2BP,shared
ENSG00000213465,ARL2,shared
ENSG00000213516,RBMXL1,shared
ENSG00000213523,SRA1,shared
ENSG00000213533,STIMATE,shared
ENSG00000213551,DNAJC9,shared
ENSG00000213563,C8orf82,shared
ENSG00000213585,VDAC1,shared
ENSG00000213588,ZBTB9,shared
ENSG00000213593,TMX2,shared
ENSG00000213614,HEXA,shared
ENSG00000213619,NDUFS3,shared
ENSG00000213625,LEPROT,shared
ENSG00000213626,LBH,shared
ENSG00000213638,ADAT3,shared
ENSG00000213639,PPP1CB,shared
ENSG00000213654,GPSM3,shared
ENSG00000213658,LAT,shared
ENSG00000213672,NCKIPSD,shared
ENSG00000213676,ATF6B,shared
ENSG00000213694,S1PR3,shared
ENSG00000213699,SLC35F6,shared
ENSG00000213714,FAM209B,shared
ENSG00000213719,CLIC1,shared
ENSG00000213722,DDAH2,shared
ENSG00000213741,RPS29,shared
ENSG00000213760,ATP6V1G2,shared
ENSG00000213762,ZNF134,shared
ENSG00000213793,ZNF888,shared
ENSG00000213799,ZNF845,shared
ENSG00000213853,EMP2,shared
ENSG00000213859,KCTD11,shared
ENSG00000213889,PPM1N,shared
ENSG00000213903,LTB4R,shared
ENSG00000213918,DNASE1,shared
ENSG00000213920,MDP1,shared
ENSG00000213923,CSNK1E,shared
ENSG00000213928,IRF9,shared
ENSG00000213930,GALT,shared
ENSG00000213949,ITGA1,shared
ENSG00000213965,NUDT19,shared
ENSG00000213967,ZNF726,shared
ENSG00000213977,TAX1BP3,shared
ENSG00000213983,AP1G2,shared
ENSG00000213988,ZNF90,shared
ENSG00000213995,NAXD,shared
ENSG00000213996,TM6SF2,shared
ENSG00000214013,GANC,shared
ENSG00000214021,TTLL3,shared
ENSG00000214022,REPIN1,shared
ENSG00000214026,MRPL23,shared
ENSG00000214029,ZNF891,shared
ENSG00000214046,SMIM7,shared
ENSG00000214050,FBXO16,shared
ENSG00000214063,TSPAN4,shared
ENSG00000214078,CPNE1,shared
ENSG00000214087,ARL16,shared
ENSG00000214113,LYRM4,shared
ENSG00000214114,MYCBP,shared
ENSG00000214140,PRCD,shared
ENSG00000214160,ALG3,shared
ENSG00000214193,SH3D21,shared
ENSG00000214194,SMIM30,shared
ENSG00000214212,C19orf38,shared
ENSG00000214226,C17orf67,shared
ENSG00000214253,FIS1,shared
ENSG00000214274,ANG,shared
ENSG00000214279,SCART1,shared
ENSG00000214309,MBLAC1,shared
ENSG00000214336,FOXI3,shared
ENSG00000214338,SOGA3,shared
ENSG00000214357,NEURL1B,shared
ENSG00000214367,HAUS3,shared
ENSG00000214413,BBIP1,shared
ENSG00000214435,AS3MT,shared
ENSG00000214456,PLIN5,shared
ENSG00000214517,PPME1,shared
ENSG00000214530,STARD10,shared
ENSG00000214558,ENSG00000214558,shared
ENSG00000214575,CPEB1,shared
ENSG00000214595,EML6,shared
ENSG00000214652,ZNF727,shared
ENSG00000214654,B3GALT9,shared
ENSG00000214655,ZSWIM8,shared
ENSG00000214706,IFRD2,shared
ENSG00000214717,ZBED1,shared
ENSG00000214753,HNRNPUL2,shared
ENSG00000214756,CSKMT,shared
ENSG00000214827,MTCP1,shared
ENSG00000214842,RAD51AP2,shared
ENSG00000214941,ZSWIM7,shared
ENSG00000214944,ARHGEF28,shared
ENSG00000214954,LRRC69,shared
ENSG00000214960,CRPPA,shared
ENSG00000215012,RTL10,shared
ENSG00000215021,PHB2,shared
ENSG00000215041,NEURL4,shared
ENSG00000215045,GRID2IP,shared
ENSG00000215114,UBXN2B,shared
ENSG00000215126,CBWD6,shared
ENSG00000215186,GOLGA6B,shared
ENSG00000215187,FAM166B,shared
ENSG00000215193,PEX26,shared
ENSG00000215217,C5orf49,shared
ENSG00000215218,UBE2QL1,shared
ENSG00000215251,FASTKD5,shared
ENSG00000215252,GOLGA8B,shared
ENSG00000215277,RNF212B,shared
ENSG00000215301,DDX3X,shared
ENSG00000215305,VPS16,shared
ENSG00000215375,MYL5,shared
ENSG00000215421,ZNF407,shared
ENSG00000215440,NPEPL1,shared
ENSG00000215595,C20orf202,shared
ENSG00000215612,HMX1,shared
ENSG00000215712,TMEM242,shared
ENSG00000215717,TMEM167B,shared
ENSG00000215784,FAM72D,shared
ENSG00000215788,TNFRSF25,shared
ENSG00000215817,ZC3H11B,shared
ENSG00000215883,CYB5RL,shared
ENSG00000215910,C1orf167,shared
ENSG00000215915,ATAD3C,shared
ENSG00000216490,IFI30,shared
ENSG00000216937,CCDC7,shared
ENSG00000217128,FNIP1,shared
ENSG00000217236,SP9,shared
ENSG00000217442,SYCE3,shared
ENSG00000217930,PAM16,shared
ENSG00000218305,CDC14C,shared
ENSG00000218336,TENM3,shared
ENSG00000218739,CEBPZOS,shared
ENSG00000218891,ZNF579,shared
ENSG00000219200,RNASEK,shared
ENSG00000219481,NBPF1,shared
ENSG00000219545,UMAD1,shared
ENSG00000219607,PPP1R3G,shared
ENSG00000219626,FAM228B,shared
ENSG00000220008,LINGO3,shared
ENSG00000220201,ZGLP1,shared
ENSG00000220205,VAMP2,shared
ENSG00000221818,EBF2,shared
ENSG00000221821,C6orf226,shared
ENSG00000221823,PPP3R1,shared
ENSG00000221829,FANCG,shared
ENSG00000221838,AP4M1,shared
ENSG00000221843,C2orf16,shared
ENSG00000221867,MAGEA3,shared
ENSG00000221869,CEBPD,shared
ENSG00000221886,ZBED8,shared
ENSG00000221887,HMSD,shared
ENSG00000221890,NPTXR,shared
ENSG00000221909,FAM200A,shared
ENSG00000221914,PPP2R2A,shared
ENSG00000221916,C19orf73,shared
ENSG00000221923,ZNF880,shared
ENSG00000221926,TRIM16,shared
ENSG00000221944,TIGD1,shared
ENSG00000221946,FXYD7,shared
ENSG00000221947,XKR9,shared
ENSG00000221955,SLC12A8,shared
ENSG00000221968,FADS3,shared
ENSG00000221978,CCNL2,shared
ENSG00000221983,UBA52,shared
ENSG00000221986,MYBPHL,shared
ENSG00000221988,PPT2,shared
ENSG00000221994,ZNF630,shared
ENSG00000222011,FAM185A,shared
ENSG00000222014,RAB6C,shared
ENSG00000222038,POTEJ,shared
ENSG00000223496,EXOSC6,shared
ENSG00000223501,VPS52,shared
ENSG00000223572,CKMT1A,shared
ENSG00000223573,TINCR,shared
ENSG00000223658,C1GALT1C1L,shared
ENSG00000223802,CERS1,shared
ENSG00000223865,HLA-DPB1,shared
ENSG00000224051,CPTP,shared
ENSG00000224109,CENPVL3,shared
ENSG00000224383,PRR29,shared
ENSG00000224420,ADM5,shared
ENSG00000224470,ATXN1L,shared
ENSG00000224531,SMIM13,shared
ENSG00000224578,HNRNPA1L3,shared
ENSG00000224712,NPIPA3,shared
ENSG00000224877,NDUFAF8,shared
ENSG00000224940,PRRT4,shared
ENSG00000224982,TMEM233,shared
ENSG00000225190,PLEKHM1,shared
ENSG00000225526,MKRN2OS,shared
ENSG00000225528,ENSG00000225528,shared
ENSG00000225663,MCRIP1,shared
ENSG00000225697,SLC26A6,shared
ENSG00000225805,DEFB131B,shared
