"Intercept","Replicate_2_vs_1","Replicate_3_vs_1","spline1","spline2","spline3","spline4","Gene"
2.29501225437635,-3.13086099725999,-1.59005075303954,5.98894205661235,-30,-26.8465809028315,-12.7023254623623,"ENSG00000002919"
-2.33547568588162,-0.276747272247977,0.0366176093988518,1.65096217643005,-1.62346257791143,-0.985538475414665,2.74099072474214,"ENSG00000002933"
-1.04468945812248,-0.0704381217202446,0.0481192016922241,1.5300556440905,-2.10654255682027,-3.35823757445273,0.955902140887586,"ENSG00000003056"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000003096"
-2.42789244595045,0.614086412015693,0.612774981890572,0.621416427445419,-1.74520083990375,-0.763696104052249,0.880788070725139,"ENSG00000003137"
-0.473451996836222,0.698466320186056,0.751657564133904,0.169064492363587,-3.28199123232997,-6.6465079815137,1.58022814223081,"ENSG00000003147"
-2.86668746029009,3.55747858601847,5.05900844373129,-9.9581262692269,-30,-21.0136722739089,-19.1088874386827,"ENSG00000003249"
-0.454070614909506,0.432626494752795,-0.492526091131694,0.957760572441101,-3.85163065876861,-0.397010193692544,-0.174722421405867,"ENSG00000003393"
-0.766470965718356,0.0790141206470528,0.277721258640948,-0.491161133054626,-2.98839245021221,-2.46850181851211,-0.280599371600207,"ENSG00000003400"
-0.372300702701614,1.11480858466833,0.944445407838499,-0.39322073622819,0.76528152466464,0.280333466002834,-3.29473673595925,"ENSG00000003402"
-1.20007519300146,-1.07821162405569,-0.991710380940841,-0.592093897991804,-1.97254221325676,0.858163611289828,-0.413830844643854,"ENSG00000003436"
